"","Country.Name","Year","CO2Emission"
"8779","Iran, Islamic Rep.",2006,7.15397753
"8780","Iraq",2006,3.565996058
"8781","Iceland",2006,7.568614994
"8782","Israel",2006,8.856488368
"8783","Italy",2006,8.072145596
"8784","Jamaica",2006,4.164812687
"8785","Jordan",2006,3.559335058
"8786","Japan",2006,9.632048618
"8787","Kenya",2006,0.258407753
"8788","Cambodia",2006,0.222613711
"8789","St. Kitts and Nevis",2006,4.769111969
"8790","Korea, Rep.",2006,9.716605676
"8791","Latin America & Caribbean (excluding high income)",2006,2.573547812
"8792","Lao PDR",2006,0.2651815
"8793","Lebanon",2006,3.563651398
"8794","Liberia",2006,0.221594757
"8795","Libya",2006,9.057399937
"8796","St. Lucia",2006,2.216955752
"8797","Latin America & Caribbean",2006,2.715458757
"8798","Least developed countries: UN classification",2006,0.220689048
"8799","Sri Lanka",2006,0.613546209
"8800","Lower middle income",2006,1.19303339
"8801","Low & middle income",2006,2.769723748
"8802","Late-demographic dividend",2006,4.973087971
"8803","Luxembourg",2006,24.012857648
"8804","Macao SAR, China",2006,3.307822509
"8805","Morocco",2006,1.536323802
"8806","Madagascar",2006,0.089148788
"8807","Middle East & North Africa",2006,5.449938943
"8808","Mexico",2006,4.044704566
"8809","Middle income",2006,3.022681412
"8810","Mali",2006,0.071249296
"8811","Malta",2006,6.351303206
"8812","Myanmar",2006,0.263052109
"8813","Middle East & North Africa (excluding high income)",2006,3.602957703
"8814","Mongolia",2006,3.672716938
"8815","Mozambique",2006,0.091898522
"8816","Mauritania",2006,0.49984056
"8817","Mauritius",2006,2.94193012
"8818","North America",2006,18.857676792
"8819","New Caledonia",2006,11.578357447
"8820","Niger",2006,0.049041881
"8821","Nigeria",2006,0.693421339
"8822","Nicaragua",2006,0.81949231
"8823","Netherlands",2006,10.223163126
"8824","Norway",2006,9.495835691
"8825","Nepal",2006,0.098811563
"8826","New Zealand",2006,7.992808632
"8827","OECD members",2006,10.875479372
"8828","Other small states",2006,6.089285628
"8829","Pakistan",2006,0.929856974
"8830","Panama",2006,2.173017817
"8831","Peru",2006,1.247832089
"8832","Philippines",2006,0.770906137
"8833","Palau",2006,10.078203078
"8834","Papua New Guinea",2006,0.665926409
"8835","Poland",2006,8.362097463
"8836","Pre-demographic dividend",2006,0.456406082
"8837","Portugal",2006,5.684705076
"8838","Paraguay",2006,0.677573895
"8839","Pacific island small states",2006,1.15487904
"8840","Post-demographic dividend",2006,11.842484655
"8841","French Polynesia",2006,3.200048869
"8842","Qatar",2006,62.823536049
"8843","Romania",2006,4.876469678
"8844","Rwanda",2006,0.0573555
"8845","South Asia",2006,0.983001449
"8846","Saudi Arabia",2006,17.606546645
"8847","Sudan",2006,0.291193188
"8848","Senegal",2006,0.409321364
"8849","Singapore",2006,6.997632098
"8850","Solomon Islands",2006,0.335148788
"8851","Sierra Leone",2006,0.125395559
"8852","El Salvador",2006,1.13040764
"8853","Sub-Saharan Africa (excluding high income)",2006,0.882701938
"8854","Sub-Saharan Africa",2006,0.88354216
"8855","Small states",2006,6.533196009
"8856","Sao Tome and Principe",2006,0.529354539
"8857","Suriname",2006,3.61386814
"8858","Sweden",2006,5.459003216
"8859","Syrian Arab Republic",2006,2.832792448
"8860","Chad",2006,0.039057066
"8861","East Asia & Pacific (IDA & IBRD countries)",2006,3.920029248
"8862","Togo",2006,0.209173434
"8863","Thailand",2006,3.874284146
"8864","Latin America & the Caribbean (IDA & IBRD countries)",2006,2.693079678
"8865","Middle East & North Africa (IDA & IBRD countries)",2006,3.635376062
"8866","Tonga",2006,1.262132581
"8867","South Asia (IDA & IBRD)",2006,0.983001449
"8868","Sub-Saharan Africa (IDA & IBRD countries)",2006,0.88354216
"8869","Trinidad and Tobago",2006,35.630409226
"8870","Tunisia",2006,2.25498071
"8871","Turkey",2006,3.804564085
"8872","Tanzania",2006,0.148358699
"8873","Uganda",2006,0.085871646
"8874","Upper middle income",2006,5.000119631
"8875","Uruguay",2006,1.99585265
"8876","United States",2006,19.116138824
"8877","St. Vincent and the Grenadines",2006,2.020255815
"8878","Venezuela, RB",2006,6.223186002
"8879","Vietnam",2006,1.233275634
"8880","World",2006,4.616523834
"8881","Samoa",2006,0.971959314
"8882","Yemen, Rep.",2006,0.982751995
"8883","South Africa",2006,9.285908893
"8884","Afghanistan",2007,0.085417506
"8885","Angola",2007,1.197843982
"8886","Albania",2007,1.322334855
"8887","Arab World",2007,4.100137819
"8888","United Arab Emirates",2007,22.439801213
"8889","Argentina",2007,4.382668884
"8890","Antigua and Barbuda",2007,5.136472571
"8891","Australia",2007,17.86526004
"8892","Austria",2007,8.405092793
"8893","Belgium",2007,9.744777191
"8894","Benin",2007,0.531738987
"8895","Burkina Faso",2007,0.115526282
"8896","Bulgaria",2007,6.925435282
"8897","Bahrain",2007,25.767279569
"8898","Bahamas, The",2007,4.938208385
"8899","Belize",2007,1.536073215
"8900","Bermuda",2007,11.246039329
"8901","Bolivia",2007,1.30616895
"8902","Brazil",2007,1.901371917
"8903","Barbados",2007,4.93979359
"8904","Brunei Darussalam",2007,22.450181933
"8905","Central African Republic",2007,0.059175593
"8906","Canada",2007,16.446455186
"8907","Central Europe and the Baltics",2007,7.266778192
"8908","Switzerland",2007,5.03057402
"8909","Chile",2007,4.343916544
"8910","China",2007,5.153564017
"8911","Cote d'Ivoire",2007,0.355057998
"8912","Cameroon",2007,0.317155402
"8913","Congo, Dem. Rep.",2007,0.029628487
"8914","Congo, Rep.",2007,0.305257019
"8915","Colombia",2007,1.40690202
"8916","Comoros",2007,0.177171846
"8917","Cabo Verde",2007,0.814155144
"8918","Costa Rica",2007,1.858899789
"8919","Caribbean small states",2007,9.712339158
"8920","Cuba",2007,2.370445059
"8921","Cayman Islands",2007,11.325155877
"8922","Cyprus",2007,7.704853381
"8923","Djibouti",2007,0.57084366
"8924","Dominica",2007,2.170739958
"8925","Denmark",2007,9.20201511
"8926","Dominican Republic",2007,2.227743225
"8927","Algeria",2007,3.192314209
"8928","East Asia & Pacific (excluding high income)",2007,4.102051048
"8929","Early-demographic dividend",2007,1.982193123
"8930","East Asia & Pacific",2007,4.813254877
"8931","Ecuador",2007,2.244788111
"8932","Egypt, Arab Rep.",2007,2.377408257
"8933","Spain",2007,7.920890716
"8934","Ethiopia",2007,0.074245057
"8935","European Union",2007,7.996361097
"8936","Fragile and conflict affected situations",2007,0.720614091
"8937","Finland",2007,12.098481863
"8938","Fiji",2007,1.440774689
"8939","France",2007,5.762833484
"8940","Faroe Islands",2007,14.229607001
"8941","Gabon",2007,2.765283613
"8942","United Kingdom",2007,8.617163681
"8943","Ghana",2007,0.432928115
"8944","Gibraltar",2007,12.745955091
"8945","Guinea",2007,0.11985171
"8946","Gambia, The",2007,0.257313939
"8947","Guinea-Bissau",2007,0.159770201
"8948","Equatorial Guinea",2007,5.78352809
"8949","Greece",2007,8.892293442
"8950","Grenada",2007,2.301034889
"8951","Greenland",2007,11.282079392
"8952","Guatemala",2007,0.921548718
"8953","Guyana",2007,2.088790951
"8954","High income",2007,12.195770303
"8955","Hong Kong SAR, China",2007,6.321536226
"8956","Honduras",2007,1.13892448
"8957","Heavily indebted poor countries (HIPC)",2007,0.199072096
"8958","Haiti",2007,0.25017388
"8959","Hungary",2007,5.572459521
"8960","IBRD only",2007,3.61783129
"8961","IDA & IBRD total",2007,2.911106025
"8962","IDA total",2007,0.538722388
"8963","IDA blend",2007,0.996429074
"8964","Indonesia",2007,1.611855395
"8965","IDA only",2007,0.310561374
"8966","India",2007,1.19320986
"8967","Ireland",2007,10.147528883
"8968","Iran, Islamic Rep.",2007,7.786923005
"8969","Iraq",2007,2.189316732
"8970","Iceland",2007,7.414833454
"8971","Israel",2007,8.78433448
"8972","Italy",2007,7.917347216
"8973","Jamaica",2007,3.47744866
"8974","Jordan",2007,3.557940164
"8975","Japan",2007,9.782963899
"8976","Kenya",2007,0.258132923
"8977","Cambodia",2007,0.253373751
"8978","St. Kitts and Nevis",2007,5.008858446
"8979","Korea, Rep.",2007,10.181567039
"8980","Latin America & Caribbean (excluding high income)",2007,2.596655361
"8981","Lao PDR",2007,0.152848497
"8982","Lebanon",2007,3.299564709
"8983","Liberia",2007,0.191025901
"8984","Libya",2007,8.367869151
"8985","St. Lucia",2007,2.301629525
"8986","Latin America & Caribbean",2007,2.750290641
"8987","Least developed countries: UN classification",2007,0.228181289
"8988","Sri Lanka",2007,0.62813316
"8989","Lower middle income",2007,1.245341638
"8990","Low & middle income",2007,2.857147991
"8991","Late-demographic dividend",2007,5.151982147
"8992","Luxembourg",2007,22.95728271
"8993","Macao SAR, China",2007,3.06418524
"8994","Morocco",2007,1.609794004
"8995","Madagascar",2007,0.093403805
"8996","Middle East & North Africa",2007,5.411680377
"8997","Mexico",2007,4.103016545
"8998","Middle income",2007,3.125669363
"8999","Mali",2007,0.073738963
"9000","Malta",2007,6.698844917
"9001","Myanmar",2007,0.261834894
"9002","Middle East & North Africa (excluding high income)",2007,3.687911461
"9003","Mongolia",2007,4.655079543
"9004","Mozambique",2007,0.101969512
"9005","Mauritania",2007,0.556802755
"9006","Mauritius",2007,2.97588958
"9007","North America",2007,18.961238602
"9008","New Caledonia",2007,12.372273109
"9009","Niger",2007,0.049248865
"9010","Nigeria",2007,0.649213947
"9011","Nicaragua",2007,0.834057151
"9012","Netherlands",2007,10.468447345
"9013","Norway",2007,9.57484966
"9014","Nepal",2007,0.099736268
"9015","New Zealand",2007,7.963774563
"9016","OECD members",2007,10.894670697
"9017","Other small states",2007,6.532646842
"9018","Pakistan",2007,0.991029936
"9019","Panama",2007,2.084170019
"9020","Peru",2007,1.518243277
"9021","Philippines",2007,0.808236155
"9022","Palau",2007,10.390684033
"9023","Papua New Guinea",2007,0.923399974
"9024","Poland",2007,8.244183742
"9025","Pre-demographic dividend",2007,0.398127368
"9026","Portugal",2007,5.705207852
"9027","Paraguay",2007,0.693306363
"9028","Pacific island small states",2007,1.101562825
"9029","Post-demographic dividend",2007,11.841857129
"9030","French Polynesia",2007,3.137988595
"9031","Qatar",2007,53.190985791
"9032","Romania",2007,4.866509869
"9033","Rwanda",2007,0.058998654
"9034","South Asia",2007,1.04397808
"9035","Saudi Arabia",2007,15.355978871
"9036","Sudan",2007,0.332724015
"9037","Senegal",2007,0.436387428
"9038","Singapore",2007,4.342606098
"9039","Solomon Islands",2007,0.357073883
"9040","Sierra Leone",2007,0.106680052
"9041","El Salvador",2007,1.14709126
"9042","Sub-Saharan Africa (excluding high income)",2007,0.891265965
"9043","Sub-Saharan Africa",2007,0.89196733
"9044","Small states",2007,6.844962178
"9045","Sao Tome and Principe",2007,0.517109031
"9046","Suriname",2007,3.705094123
"9047","Sweden",2007,5.253521937
"9048","Syrian Arab Republic",2007,3.385559965
"9049","Chad",2007,0.042878111
"9050","East Asia & Pacific (IDA & IBRD countries)",2007,4.12054178
"9051","Togo",2007,0.234790329
"9052","Thailand",2007,3.856809458
"9053","Latin America & the Caribbean (IDA & IBRD countries)",2007,2.728835812
"9054","Middle East & North Africa (IDA & IBRD countries)",2007,3.721525775
"9055","Tonga",2007,1.110593316
"9056","South Asia (IDA & IBRD)",2007,1.04397808
"9057","Sub-Saharan Africa (IDA & IBRD countries)",2007,0.89196733
"9058","Trinidad and Tobago",2007,36.816762904
"9059","Tunisia",2007,2.341262508
"9060","Turkey",2007,4.090076579
"9061","Tanzania",2007,0.140649177
"9062","Uganda",2007,0.094460608
"9063","Upper middle income",2007,5.176177109
"9064","Uruguay",2007,1.797408542
"9065","United States",2007,19.237460447
"9066","St. Vincent and the Grenadines",2007,2.084917513
"9067","Venezuela, RB",2007,5.806267233
"9068","Vietnam",2007,1.24524342
"9069","World",2007,4.65921032
"9070","Samoa",2007,1.025953721
"9071","Yemen, Rep.",2007,0.964139106
"9072","South Africa",2007,9.562180657
"9073","Afghanistan",2008,0.154504478
"9074","Angola",2008,1.181526759
"9075","Albania",2008,1.484311139
"9076","Arab World",2008,4.388620947
"9077","United Arab Emirates",2008,22.823947192
"9078","Argentina",2008,4.682912395
"9079","Antigua and Barbuda",2008,5.194500314
"9080","Australia",2008,18.160875656
"9081","Austria",2008,8.286723325
"9082","Belgium",2008,9.751984809
"9083","Benin",2008,0.507237393
"9084","Burkina Faso",2008,0.130556622
"9085","Bulgaria",2008,6.772087541
"9086","Bahrain",2008,26.566742031
"9087","Bahamas, The",2008,4.290906171
"9088","Belize",2008,1.257606193
"9089","Bermuda",2008,9.943759288
"9090","Bolivia",2008,1.37896562
"9091","Brazil",2008,2.008670258
"9092","Barbados",2008,5.844583314
"9093","Brunei Darussalam",2008,24.046884393
"9094","Central African Republic",2008,0.058227969
"9095","Canada",2008,16.215164256
"9096","Central Europe and the Baltics",2008,7.143916512
"9097","Switzerland",2008,5.283044324
"9098","Chile",2008,4.312294329
"9099","China",2008,5.417002118
"9100","Cote d'Ivoire",2008,0.347554665
"9101","Cameroon",2008,0.293251264
"9102","Congo, Dem. Rep.",2008,0.030308492
"9103","Congo, Rep.",2008,0.318099788
"9104","Colombia",2008,1.516403445
"9105","Comoros",2008,0.178543552
"9106","Cabo Verde",2008,0.626425854
"9107","Costa Rica",2008,1.835359367
"9108","Caribbean small states",2008,9.517810136
"9109","Cuba",2008,2.691785692
"9110","Cayman Islands",2008,11.224237615
"9111","Cyprus",2008,7.930294398
"9112","Djibouti",2008,0.606017007
"9113","Dominica",2008,1.857388074
"9114","Denmark",2008,8.543351098
"9115","Dominican Republic",2008,2.224206975
"9116","Algeria",2008,3.164011209
"9117","East Asia & Pacific (excluding high income)",2008,4.312872891
"9118","Early-demographic dividend",2008,2.086421379
"9119","East Asia & Pacific",2008,4.986966602
"9120","Ecuador",2008,2.344230258
"9121","Egypt, Arab Rep.",2008,2.453080477
"9122","Spain",2008,7.165531607
"9123","Ethiopia",2008,0.079084048
"9124","European Union",2008,7.792214118
"9125","Fragile and conflict affected situations",2008,0.801144845
"9126","Finland",2008,10.637159189
"9127","Fiji",2008,0.595701615
"9128","France",2008,5.686513909
"9129","Faroe Islands",2008,13.008641848
"9130","Gabon",2008,2.711326592
"9131","United Kingdom",2008,8.414456568
"9132","Ghana",2008,0.392218773
"9133","Gibraltar",2008,12.995600635
"9134","Guinea",2008,0.212067121
"9135","Gambia, The",2008,0.258536598
"9136","Guinea-Bissau",2008,0.153530325
"9137","Equatorial Guinea",2008,5.18537847
"9138","Greece",2008,8.662824281
"9139","Grenada",2008,2.434552102
"9140","Greenland",2008,11.718150831
"9141","Guatemala",2008,0.816060283
"9142","Guyana",2008,2.088229619
"9143","High income",2008,11.942318899
"9144","Hong Kong SAR, China",2008,6.320723648
"9145","Honduras",2008,1.101591737
"9146","Heavily indebted poor countries (HIPC)",2008,0.20316362
"9147","Haiti",2008,0.247110854
"9148","Hungary",2008,5.463501182
"9149","IBRD only",2008,3.768557124
"9150","IDA & IBRD total",2008,3.019672181
"9151","IDA total",2008,0.537958581
"9152","IDA blend",2008,0.977529376
"9153","Indonesia",2008,1.763895139
"9154","IDA only",2008,0.318959031
"9155","India",2008,1.310097833
"9156","Ireland",2008,9.577641293
"9157","Iran, Islamic Rep.",2008,7.988760191
"9158","Iraq",2008,3.19974579
"9159","Iceland",2008,6.677481144
"9160","Israel",2008,9.340093039
"9161","Italy",2008,7.60176497
"9162","Jamaica",2008,3.658953981
"9163","Jordan",2008,3.289654786
"9164","Japan",2008,9.449533972
"9165","Kenya",2008,0.261618018
"9166","Cambodia",2008,0.28082695
"9167","St. Kitts and Nevis",2008,4.954223953
"9168","Korea, Rep.",2008,10.347422861
"9169","Latin America & Caribbean (excluding high income)",2008,2.711433584
"9170","Lao PDR",2008,0.156321266
"9171","Lebanon",2008,4.191446364
"9172","Liberia",2008,0.154168463
"9173","Libya",2008,9.162232504
"9174","St. Lucia",2008,2.340361659
"9175","Latin America & Caribbean",2008,2.860930501
"9176","Least developed countries: UN classification",2008,0.237894693
"9177","Sri Lanka",2008,0.616008629
"9178","Lower middle income",2008,1.313263625
"9179","Low & middle income",2008,2.968653701
"9180","Late-demographic dividend",2008,5.3545941
"9181","Luxembourg",2008,22.385472219
"9182","Macao SAR, China",2008,4.455883954
"9183","Morocco",2008,1.674221754
"9184","Madagascar",2008,0.094441924
"9185","Middle East & North Africa",2008,5.716582183
"9186","Mexico",2008,4.174590121
"9187","Middle income",2008,3.251167981
"9188","Mali",2008,0.075735439
"9189","Malta",2008,6.252313871
"9190","Myanmar",2008,0.198099033
"9191","Middle East & North Africa (excluding high income)",2008,3.858423351
"9192","Mongolia",2008,4.580730945
"9193","Mozambique",2008,0.099191579
"9194","Mauritania",2008,0.568203288
"9195","Mauritius",2008,3.029991456
"9196","North America",2008,18.263508039
"9197","New Caledonia",2008,11.849561983
"9198","Niger",2008,0.053216382
"9199","Nigeria",2008,0.639510536
"9200","Nicaragua",2008,0.79049017
"9201","Netherlands",2008,10.541492301
"9202","Norway",2008,11.679583248
"9203","Nepal",2008,0.129223796
"9204","New Zealand",2008,8.029041035
"9205","OECD members",2008,10.617592062
"9206","Other small states",2008,6.615505769
"9207","Pakistan",2008,0.972050346
"9208","Panama",2008,2.097205617
"9209","Peru",2008,1.432002781
"9210","Philippines",2008,0.868950031
"9211","Palau",2008,10.333152066
"9212","Papua New Guinea",2008,0.706689826
"9213","Poland",2008,8.258160054
"9214","Pre-demographic dividend",2008,0.442043293
"9215","Portugal",2008,5.268402206
"9216","Paraguay",2008,0.736175272
"9217","Pacific island small states",2008,0.757587358
"9218","Post-demographic dividend",2008,11.543935743
"9219","French Polynesia",2008,3.204700983
"9220","Qatar",2008,46.672137602
"9221","Romania",2008,4.657964663
"9222","Rwanda",2008,0.055903024
"9223","South Asia",2008,1.13500016
"9224","Saudi Arabia",2008,16.582999271
"9225","Sudan",2008,0.341440489
"9226","Senegal",2008,0.417361598
"9227","Singapore",2008,7.466761968
"9228","Solomon Islands",2008,0.363445707
"9229","Sierra Leone",2008,0.107654007
"9230","El Salvador",2008,1.071239371
"9231","Sub-Saharan Africa (excluding high income)",2008,0.909580725
"9232","Sub-Saharan Africa",2008,0.910321242
"9233","Small states",2008,6.837100532
"9234","Sao Tome and Principe",2008,0.505299168
"9235","Suriname",2008,3.851023395
"9236","Sweden",2008,5.328098275
"9237","Syrian Arab Republic",2008,3.329906217
"9238","Chad",2008,0.045780435
"9239","East Asia & Pacific (IDA & IBRD countries)",2008,4.330581817
"9240","Togo",2008,0.273159481
"9241","Thailand",2008,3.83734259
"9242","Latin America & the Caribbean (IDA & IBRD countries)",2008,2.834246533
"9243","Middle East & North Africa (IDA & IBRD countries)",2008,3.895380998
"9244","Tonga",2008,1.174807048
"9245","South Asia (IDA & IBRD)",2008,1.13500016
"9246","Sub-Saharan Africa (IDA & IBRD countries)",2008,0.910321242
"9247","Trinidad and Tobago",2008,35.455297817
"9248","Tunisia",2008,2.385393342
"9249","Turkey",2008,4.031511712
"9250","Tanzania",2008,0.141950648
"9251","Uganda",2008,0.100754816
"9252","Upper middle income",2008,5.382954286
"9253","Uruguay",2008,2.472154013
"9254","United States",2008,18.489233752
"9255","St. Vincent and the Grenadines",2008,2.082663857
"9256","Venezuela, RB",2008,6.364740177
"9257","Vietnam",2008,1.386217823
"9258","World",2008,4.737352282
"9259","Samoa",2008,1.039002648
"9260","Yemen, Rep.",2008,0.999238383
"9261","South Africa",2008,10.040716926
"9262","Afghanistan",2009,0.24198457
"9263","Angola",2009,1.232494515
"9264","Albania",2009,1.495600199
"9265","Arab World",2009,4.547870851
"9266","United Arab Emirates",2009,21.908556084
"9267","Argentina",2009,4.410889894
"9268","Antigua and Barbuda",2009,5.446757355
"9269","Australia",2009,18.200181959
"9270","Austria",2009,7.555670205
"9271","Belgium",2009,9.286297597
"9272","Benin",2009,0.521063185
"9273","Burkina Faso",2009,0.127633338
"9274","Bulgaria",2009,5.731193724
"9275","Bahrain",2009,23.041193085
"9276","Bahamas, The",2009,4.629528598
"9277","Belize",2009,1.378356253
"9278","Bermuda",2009,6.927722591
"9279","Bolivia",2009,1.433545061
"9280","Brazil",2009,1.883811784
"9281","Barbados",2009,5.807257514
"9282","Brunei Darussalam",2009,20.486247043
"9283","Central African Republic",2009,0.057449997
"9284","Canada",2009,14.837314645
"9285","Central Europe and the Baltics",2009,6.507675214
"9286","Switzerland",2009,5.377973641
"9287","Chile",2009,3.969555616
"9288","China",2009,5.722912037
"9289","Cote d'Ivoire",2009,0.283812055
"9290","Cameroon",2009,0.346083304
"9291","Congo, Dem. Rep.",2009,0.027557099
"9292","Congo, Rep.",2009,0.400862823
"9293","Colombia",2009,1.599905659
"9294","Comoros",2009,0.174294321
"9295","Cabo Verde",2009,0.664093705
"9296","Costa Rica",2009,1.760677795
"9297","Caribbean small states",2009,8.903376365
"9298","Cuba",2009,2.641408453
"9299","Cayman Islands",2009,10.336428453
"9300","Cyprus",2009,7.386924038
"9301","Djibouti",2009,0.552127049
"9302","Dominica",2009,1.853346249
"9303","Denmark",2009,8.058895601
"9304","Dominican Republic",2009,2.104973219
"9305","Algeria",2009,3.423941994
"9306","East Asia & Pacific (excluding high income)",2009,4.538975547
"9307","Early-demographic dividend",2009,2.133874058
"9308","East Asia & Pacific",2009,5.130257763
"9309","Ecuador",2009,2.448364965
"9310","Egypt, Arab Rep.",2009,2.50693511
"9311","Spain",2009,6.216973378
"9312","Ethiopia",2009,0.077619139
"9313","European Union",2009,7.149010511
"9314","Fragile and conflict affected situations",2009,0.827122778
"9315","Finland",2009,9.955194272
"9316","Fiji",2009,1.25250978
"9317","France",2009,5.434219758
"9318","Faroe Islands",2009,11.866335511
"9319","Gabon",2009,2.729299564
"9320","United Kingdom",2009,7.569499329
"9321","Ghana",2009,0.322460195
"9322","Gibraltar",2009,14.019966015
"9323","Guinea",2009,0.213978768
"9324","Gambia, The",2009,0.266152504
"9325","Guinea-Bissau",2009,0.154659665
"9326","Equatorial Guinea",2009,5.08234968
"9327","Greece",2009,8.277892345
"9328","Grenada",2009,2.426008668
"9329","Greenland",2009,10.221738899
"9330","Guatemala",2009,0.827854974
"9331","Guyana",2009,2.099803807
"9332","High income",2009,11.203503747
"9333","Hong Kong SAR, China",2009,6.045227885
"9334","Honduras",2009,0.979841745
"9335","Heavily indebted poor countries (HIPC)",2009,0.203353325
"9336","Haiti",2009,0.230376834
"9337","Hungary",2009,4.847794745
"9338","IBRD only",2009,3.821888728
"9339","IDA & IBRD total",2009,3.046202365
"9340","IDA total",2009,0.508194289
"9341","IDA blend",2009,0.896027121
"9342","Indonesia",2009,1.865165403
"9343","IDA only",2009,0.315058097
"9344","India",2009,1.431844254
"9345","Ireland",2009,8.902756001
"9346","Iran, Islamic Rep.",2009,8.026213039
"9347","Iraq",2009,3.497152936
"9348","Iceland",2009,6.447492771
"9349","Israel",2009,8.612472881
"9350","Italy",2009,6.795651486
"9351","Jamaica",2009,2.760631465
"9352","Jordan",2009,3.209444026
"9353","Japan",2009,8.619441767
"9354","Kenya",2009,0.306941208
"9355","Cambodia",2009,0.330259355
"9356","St. Kitts and Nevis",2009,5.116476044
"9357","Korea, Rep.",2009,10.320109492
"9358","Latin America & Caribbean (excluding high income)",2009,2.610406588
"9359","Lao PDR",2009,0.204449551
"9360","Lebanon",2009,4.991422266
"9361","Liberia",2009,0.13565347
"9362","Libya",2009,9.583481633
"9363","St. Lucia",2009,2.251377016
"9364","Latin America & Caribbean",2009,2.749067578
"9365","Least developed countries: UN classification",2009,0.251328412
"9366","Sri Lanka",2009,0.659832282
"9367","Lower middle income",2009,1.347616728
"9368","Low & middle income",2009,3.000285107
"9369","Late-demographic dividend",2009,5.438449433
"9370","Luxembourg",2009,20.877125173
"9371","Macao SAR, China",2009,5.039993299
"9372","Morocco",2009,1.640583713
"9373","Madagascar",2009,0.086107763
"9374","Middle East & North Africa",2009,5.847609435
"9375","Mexico",2009,3.900971695
"9376","Middle income",2009,3.290077934
"9377","Mali",2009,0.055231208
"9378","Malta",2009,5.814186003
"9379","Myanmar",2009,0.205437515
"9380","Middle East & North Africa (excluding high income)",2009,3.920316019
"9381","Mongolia",2009,4.9103343
"9382","Mozambique",2009,0.107559226
"9383","Mauritania",2009,0.605538678
"9384","Mauritius",2009,2.963163435
"9385","North America",2009,16.957774432
"9386","New Caledonia",2009,12.138518367
"9387","Niger",2009,0.061217486
"9388","Nigeria",2009,0.49698548
"9389","Nicaragua",2009,0.793378229
"9390","Netherlands",2009,10.234971254
"9391","Norway",2009,11.461828855
"9392","Nepal",2009,0.162087331
"9393","New Zealand",2009,7.527296054
"9394","OECD members",2009,9.886086663
"9395","Other small states",2009,6.280354728
"9396","Pakistan",2009,0.950832112
"9397","Panama",2009,2.402400133
"9398","Peru",2009,1.782828044
"9399","Philippines",2009,0.841111599
"9400","Palau",2009,10.275243339
"9401","Papua New Guinea",2009,0.733141685
"9402","Poland",2009,7.800914342
"9403","Pre-demographic dividend",2009,0.431308322
"9404","Portugal",2009,5.126323978
"9405","Paraguay",2009,0.737249375
"9406","Pacific island small states",2009,1.04664956
"9407","Post-demographic dividend",2009,10.727970399
"9408","French Polynesia",2009,3.1895241
"9409","Qatar",2009,43.514476546
"9410","Romania",2009,3.994768525
"9411","Rwanda",2009,0.057702041
"9412","South Asia",2009,1.229728401
"9413","Saudi Arabia",2009,17.582184748
"9414","Sudan",2009,0.346451108
"9415","Senegal",2009,0.365212359
"9416","Singapore",2009,7.422119937
"9417","Solomon Islands",2009,0.369486067
"9418","Sierra Leone",2009,0.103438844
"9419","El Salvador",2009,1.049801084
"9420","Sub-Saharan Africa (excluding high income)",2009,0.874821219
"9421","Sub-Saharan Africa",2009,0.875601343
"9422","Small states",2009,6.479091213
"9423","Sao Tome and Principe",2009,0.536698026
"9424","Suriname",2009,3.958468669
"9425","Sweden",2009,4.63141136
"9426","Syrian Arab Republic",2009,2.964606445
"9427","Chad",2009,0.042718173
"9428","East Asia & Pacific (IDA & IBRD countries)",2009,4.559949339
"9429","Togo",2009,0.439659634
"9430","Thailand",2009,4.04323713
"9431","Latin America & the Caribbean (IDA & IBRD countries)",2009,2.721438979
"9432","Middle East & North Africa (IDA & IBRD countries)",2009,3.958450399
"9433","Tonga",2009,1.274197907
"9434","South Asia (IDA & IBRD)",2009,1.229728401
"9435","Sub-Saharan Africa (IDA & IBRD countries)",2009,0.875601343
"9436","Trinidad and Tobago",2009,33.953138501
"9437","Tunisia",2009,2.355950493
"9438","Turkey",2009,3.894702792
"9439","Tanzania",2009,0.132511808
"9440","Uganda",2009,0.103166875
"9441","Upper middle income",2009,5.444745699
"9442","Uruguay",2009,2.401225781
"9443","United States",2009,17.192367144
"9444","St. Vincent and the Grenadines",2009,2.852965136
"9445","Venezuela, RB",2009,6.289128331
"9446","Vietnam",2009,1.568337855
"9447","World",2009,4.627655052
"9448","Samoa",2009,1.071375239
"9449","Yemen, Rep.",2009,1.069059495
"9450","South Africa",2009,10.014020585
"9451","Afghanistan",2010,0.294091618
"9452","Angola",2010,1.243405585
"9453","Albania",2010,1.578573584
"9454","Arab World",2010,4.627988087
"9455","United Arab Emirates",2010,19.443690268
"9456","Argentina",2010,4.558499612
"9457","Antigua and Barbuda",2010,5.539567509
"9458","Australia",2010,16.920953669
"9459","Austria",2010,8.110593007
"9460","Belgium",2010,9.889429352
"9461","Benin",2010,0.553283259
"9462","Burkina Faso",2010,0.125717252
"9463","Bulgaria",2010,5.965396042
"9464","Bahrain",2010,23.482048769
"9465","Bahamas, The",2010,6.829283434
"9466","Belize",2010,1.676105694
"9467","Bermuda",2010,8.784042749
"9468","Bolivia",2010,1.532870644
"9469","Brazil",2010,2.132937571
"9470","Barbados",2010,5.285997375
"9471","Brunei Darussalam",2010,21.105945526
"9472","Central African Republic",2010,0.059350908
"9473","Canada",2010,14.48563861
