"","Country.Name","Year","Agriculture.Land"
"9625","Saudi Arabia","2003"," 1737980.0"
"9626","Sudan","2003"," 1345300.0"
"9627","Senegal","2003","   86320.0"
"9628","Singapore","2003","       8.0"
"9629","Solomon Islands","2003","     830.0"
"9630","Sierra Leone","2003","   35666.7"
"9631","El Salvador","2003","   15510.0"
"9632","San Marino","2003","      10.0"
"9633","Somalia","2003","  442760.0"
"9634","Sub-Saharan Africa (excluding high income)","2003","10316506.7"
"9635","Sub-Saharan Africa","2003","10316546.7"
"9636","Small states","2003","  850992.0"
"9637","Sao Tome and Principe","2003","     540.0"
"9638","Suriname","2003","     805.0"
"9639","Sweden","2003","   31630.0"
"9640","Swaziland","2003","   12240.0"
"9641","Seychelles","2003","      40.0"
"9642","Syrian Arab Republic","2003","  138130.0"
"9643","Turks and Caicos Islands","2003","      10.0"
"9644","Chad","2003","  488300.0"
"9645","East Asia & Pacific (IDA & IBRD countries)","2003"," 7485525.0"
"9646","Europe & Central Asia (IDA & IBRD countries)","2003"," 6515440.0"
"9647","Togo","2003","   34800.0"
"9648","Thailand","2003","  195540.0"
"9649","Latin America & the Caribbean (IDA & IBRD countries)","2003"," 7117977.0"
"9650","Timor-Leste","2003","    3650.0"
"9651","Middle East & North Africa (IDA & IBRD countries)","2003"," 2130207.0"
"9652","Tonga","2003","     300.0"
"9653","South Asia (IDA & IBRD)","2003"," 2714750.0"
"9654","Sub-Saharan Africa (IDA & IBRD countries)","2003","10316546.7"
"9655","Trinidad and Tobago","2003","     600.0"
"9656","Tunisia","2003","   97840.0"
"9657","Turkey","2003","  406440.0"
"9658","Tuvalu","2003","      17.0"
"9659","Tanzania","2003","  342700.0"
"9660","Uganda","2003","  131120.0"
"9661","Upper middle income","2003","20197193.4"
"9662","Uruguay","2003","  149270.0"
"9663","United States","2003"," 4139250.0"
"9664","St. Vincent and the Grenadines","2003","     100.0"
"9665","Venezuela, RB","2003","  215400.0"
"9666","British Virgin Islands","2003","      70.0"
"9667","Virgin Islands (U.S.)","2003","      60.0"
"9668","Vietnam","2003","   95370.0"
"9669","Vanuatu","2003","    1800.0"
"9670","World","2003","49163748.4"
"9671","Samoa","2003","     450.0"
"9672","Yemen, Rep.","2003","  234950.0"
"9673","South Africa","2003","  979280.0"
"9674","Zambia","2003","  229090.0"
"9675","Zimbabwe","2003","  156500.0"
"9676","Aruba","2004","      20.0"
"9677","Afghanistan","2004","  379110.0"
"9678","Angola","2004","  575900.0"
"9679","Albania","2004","   11220.0"
"9680","Andorra","2004","     199.0"
"9681","Arab World","2004"," 5444076.0"
"9682","United Arab Emirates","2004","    5590.0"
"9683","Argentina","2004"," 1343450.0"
"9684","American Samoa","2004","      50.0"
"9685","Antigua and Barbuda","2004","      90.0"
"9686","Australia","2004"," 4401100.0"
"9687","Austria","2004","   28674.0"
"9688","Burundi","2004","   18480.0"
"9689","Benin","2004","   35670.0"
"9690","Burkina Faso","2004","  106700.0"
"9691","Bangladesh","2004","   93230.0"
"9692","Bulgaria","2004","   53300.0"
"9693","Bahrain","2004","      87.0"
"9694","Bahamas, The","2004","     130.0"
"9695","Belize","2004","    1520.0"
"9696","Bermuda","2004","       4.0"
"9697","Bolivia","2004","  366170.0"
"9698","Brazil","2004"," 2721320.0"
"9699","Barbados","2004","     160.0"
"9700","Brunei Darussalam","2004","     110.0"
"9701","Bhutan","2004","    5840.0"
"9702","Botswana","2004","  258270.0"
"9703","Central African Republic","2004","   52150.0"
"9704","Canada","2004","  675510.0"
"9705","Central Europe and the Baltics","2004","  545347.0"
"9706","Switzerland","2004","   15532.0"
"9707","Channel Islands","2004","      75.0"
"9708","Chile","2004","  159350.0"
"9709","China","2004"," 5164330.0"
"9710","Cote d'Ivoire","2004","  200000.0"
"9711","Cameroon","2004","   92100.0"
"9712","Congo, Dem. Rep.","2004","  255500.0"
"9713","Congo, Rep.","2004","  105450.0"
"9714","Colombia","2004","  423910.0"
"9715","Comoros","2004","    1350.0"
"9716","Cabo Verde","2004","     750.0"
"9717","Costa Rica","2004","   18220.0"
"9718","Caribbean small states","2004","   25656.3"
"9719","Cuba","2004","   65280.0"
"9720","Cayman Islands","2004","      27.0"
"9721","Cyprus","2004","    1560.0"
"9722","Germany","2004","  170130.0"
"9723","Djibouti","2004","   17010.0"
"9724","Dominica","2004","     220.0"
"9725","Denmark","2004","   26460.0"
"9726","Dominican Republic","2004","   24170.0"
"9727","Algeria","2004","  411450.0"
"9728","East Asia & Pacific (excluding high income)","2004"," 7544640.0"
"9729","Early-demographic dividend","2004","13696936.8"
"9730","East Asia & Pacific","2004","12142304.0"
"9731","Europe & Central Asia (excluding high income)","2004"," 6339448.0"
"9732","Europe & Central Asia","2004"," 8111552.0"
"9733","Ecuador","2004","   75270.0"
"9734","Egypt, Arab Rep.","2004","   34780.0"
"9735","Euro area","2004"," 1230862.0"
"9736","Spain","2004","  290710.0"
"9737","Ethiopia","2004","  331010.0"
"9738","European Union","2004"," 1930592.0"
"9739","Fragile and conflict affected situations","2004"," 5126342.3"
"9740","Finland","2004","   22530.0"
"9741","Fiji","2004","    4280.0"
"9742","France","2004","  294584.0"
"9743","Faroe Islands","2004","      30.0"
"9744","Gabon","2004","   51600.0"
"9745","United Kingdom","2004","  170510.0"
"9746","Ghana","2004","  151000.0"
"9747","Guinea","2004","  139300.0"
"9748","Gambia, The","2004","    5150.0"
"9749","Guinea-Bissau","2004","   16100.0"
"9750","Equatorial Guinea","2004","    3240.0"
"9751","Greece","2004","   83410.0"
"9752","Grenada","2004","     120.0"
"9753","Greenland","2004","    2359.0"
"9754","Guatemala","2004","   48000.0"
"9755","Guam","2004","     200.0"
"9756","Guyana","2004","   17080.0"
"9757","High income","2004","13236387.3"
"9758","Hong Kong SAR, China","2004","      70.0"
"9759","Honduras","2004","   31400.0"
"9760","Heavily indebted poor countries (HIPC)","2004"," 7767946.1"
"9761","Haiti","2004","   16700.0"
"9762","Hungary","2004","   58640.0"
"9763","IBRD only","2004","25158532.3"
"9764","IDA & IBRD total","2004","36411459.4"
"9765","IDA total","2004","11252927.1"
"9766","IDA blend","2004"," 3151709.0"
"9767","Indonesia","2004","  533660.0"
"9768","IDA only","2004"," 8101218.1"
"9769","Isle of Man","2004","     458.0"
"9770","India","2004"," 1803750.0"
"9771","Ireland","2004","   43050.0"
"9772","Iran, Islamic Rep.","2004","  644860.0"
"9773","Iraq","2004","   86900.0"
"9774","Iceland","2004","   18840.0"
"9775","Israel","2004","    5135.0"
"9776","Italy","2004","  148830.0"
"9777","Jamaica","2004","    4720.0"
"9778","Jordan","2004","   10370.0"
"9779","Japan","2004","   47140.0"
"9780","Kenya","2004","  269920.0"
"9781","Cambodia","2004","   52300.0"
"9782","Kiribati","2004","     340.0"
"9783","St. Kitts and Nevis","2004","      80.3"
"9784","Korea, Rep.","2004","   18930.0"
"9785","Kuwait","2004","    1500.0"
"9786","Latin America & Caribbean (excluding high income)","2004"," 6956392.0"
"9787","Lao PDR","2004","   19460.0"
"9788","Lebanon","2004","    6383.0"
"9789","Liberia","2004","   26150.0"
"9790","Libya","2004","  153850.0"
"9791","St. Lucia","2004","     111.0"
"9792","Latin America & Caribbean","2004"," 7267329.3"
"9793","Least developed countries: UN classification","2004"," 7934673.1"
"9794","Low income","2004"," 5009006.1"
"9795","Liechtenstein","2004","      69.0"
"9796","Sri Lanka","2004","   23100.0"
"9797","Lower middle income","2004","10743419.0"
"9798","Low & middle income","2004","36022475.1"
"9799","Lesotho","2004","   23140.0"
"9800","Late-demographic dividend","2004","15588488.0"
"9801","Morocco","2004","  300410.0"
"9802","Madagascar","2004","  408430.0"
"9803","Maldives","2004","     110.0"
"9804","Middle East & North Africa","2004"," 3907471.0"
"9805","Mexico","2004"," 1065700.0"
"9806","Middle income","2004","31025233.0"
"9807","Mali","2004","  397910.0"
"9808","Malta","2004","     100.0"
"9809","Myanmar","2004","  110820.0"
"9810","Middle East & North Africa (excluding high income)","2004"," 2142603.0"
"9811","Mongolia","2004"," 1136818.0"
"9812","Mozambique","2004","  488500.0"
"9813","Mauritania","2004","  396610.0"
"9814","Mauritius","2004","     980.0"
"9815","Malawi","2004","   49800.0"
"9816","Malaysia","2004","   71030.0"
"9817","North America","2004"," 4790724.0"
"9818","Namibia","2004","  388200.0"
"9819","New Caledonia","2004","    2366.0"
"9820","Niger","2004","  384720.0"
"9821","Nigeria","2004","  718000.0"
"9822","Nicaragua","2004","   52370.0"
"9823","Netherlands","2004","   19494.0"
"9824","Norway","2004","   10400.0"
"9825","Nepal","2004","   42180.0"
"9826","Nauru","2004","       4.0"
"9827","New Zealand","2004","  118900.0"
"9828","OECD members","2004","12760376.0"
"9829","Oman","2004","   14720.0"
"9830","Other small states","2004","  817427.0"
"9831","Pakistan","2004","  360450.0"
"9832","Panama","2004","   22326.0"
"9833","Peru","2004","  229060.0"
"9834","Philippines","2004","  114700.0"
"9835","Papua New Guinea","2004","   10200.0"
"9836","Poland","2004","  163270.0"
"9837","Pre-demographic dividend","2004"," 8441367.3"
"9838","Puerto Rico","2004","    2100.0"
"9839","Korea, Dem. People’s Rep.","2004","   25500.0"
"9840","Portugal","2004","   38170.0"
"9841","Paraguay","2004","  196400.0"
"9842","West Bank and Gaza","2004","    3670.0"
"9843","Pacific island small states","2004","    8416.0"
"9844","Post-demographic dividend","2004","11531082.0"
"9845","French Polynesia","2004","     450.0"
"9846","Qatar","2004","     646.0"
"9847","Romania","2004","  141300.0"
"9848","Rwanda","2004","   18158.8"
"9849","South Asia","2004"," 2707770.0"
"9850","Saudi Arabia","2004"," 1737090.0"
"9851","Sudan","2004"," 1344970.0"
"9852","Senegal","2004","   86870.0"
"9853","Singapore","2004","       8.0"
"9854","Solomon Islands","2004","     830.0"
"9855","Sierra Leone","2004","   37727.3"
"9856","El Salvador","2004","   16100.0"
"9857","San Marino","2004","      10.0"
"9858","Somalia","2004","  443770.0"
"9859","Sub-Saharan Africa (excluding high income)","2004","10343436.1"
"9860","Sub-Saharan Africa","2004","10343476.1"
"9861","Small states","2004","  851499.3"
"9862","Sao Tome and Principe","2004","     500.0"
"9863","Suriname","2004","     775.0"
"9864","Sweden","2004","   31840.0"
"9865","Swaziland","2004","   12240.0"
"9866","Seychelles","2004","      40.0"
"9867","Syrian Arab Republic","2004","  139050.0"
"9868","Turks and Caicos Islands","2004","      10.0"
"9869","Chad","2004","  488300.0"
"9870","East Asia & Pacific (IDA & IBRD countries)","2004"," 7519090.0"
"9871","Europe & Central Asia (IDA & IBRD countries)","2004"," 6502718.0"
"9872","Togo","2004","   34550.0"
"9873","Thailand","2004","  195550.0"
"9874","Latin America & the Caribbean (IDA & IBRD countries)","2004"," 7199472.3"
"9875","Timor-Leste","2004","    3850.0"
"9876","Middle East & North Africa (IDA & IBRD countries)","2004"," 2138933.0"
"9877","Tonga","2004","     300.0"
"9878","South Asia (IDA & IBRD)","2004"," 2707770.0"
"9879","Sub-Saharan Africa (IDA & IBRD countries)","2004","10343476.1"
"9880","Trinidad and Tobago","2004","     550.0"
"9881","Tunisia","2004","   98300.0"
"9882","Turkey","2004","  412100.0"
"9883","Tuvalu","2004","      17.0"
"9884","Tanzania","2004","  351600.0"
"9885","Uganda","2004","  132620.0"
"9886","Upper middle income","2004","20281814.0"
"9887","Uruguay","2004","  148290.0"
"9888","United States","2004"," 4115210.0"
"9889","St. Vincent and the Grenadines","2004","     100.0"
"9890","Venezuela, RB","2004","  215900.0"
"9891","British Virgin Islands","2004","      70.0"
"9892","Virgin Islands (U.S.)","2004","      60.0"
"9893","Vietnam","2004","   97956.0"
"9894","Vanuatu","2004","    1810.0"
"9895","World","2004","49270626.4"
"9896","Samoa","2004","     430.0"
"9897","Yemen, Rep.","2004","  235570.0"
"9898","South Africa","2004","  976080.0"
"9899","Zambia","2004","  228970.0"
"9900","Zimbabwe","2004","  160000.0"
"9901","Aruba","2005","      20.0"
"9902","Afghanistan","2005","  379100.0"
"9903","Angola","2005","  575900.0"
"9904","Albania","2005","   10770.0"
"9905","Andorra","2005","     197.0"
"9906","Arab World","2005"," 5457617.0"
"9907","United Arab Emirates","2005","    5620.0"
"9908","Argentina","2005"," 1377975.0"
"9909","American Samoa","2005","      50.0"
"9910","Antigua and Barbuda","2005","      90.0"
"9911","Australia","2005"," 4451490.0"
"9912","Austria","2005","   28568.0"
"9913","Burundi","2005","   18190.0"
"9914","Benin","2005","   35200.0"
"9915","Burkina Faso","2005","  109700.0"
"9916","Bangladesh","2005","   93110.0"
"9917","Bulgaria","2005","   52650.0"
"9918","Bahrain","2005","      87.0"
"9919","Bahamas, The","2005","     130.0"
"9920","Belize","2005","    1520.0"
"9921","Bermuda","2005","       4.0"
"9922","Bolivia","2005","  369620.0"
"9923","Brazil","2005"," 2724326.0"
"9924","Barbados","2005","     160.0"
"9925","Brunei Darussalam","2005","     110.0"
"9926","Bhutan","2005","    5930.0"
"9927","Botswana","2005","  258415.0"
"9928","Central African Republic","2005","   52150.0"
"9929","Canada","2005","  675690.0"
"9930","Central Europe and the Baltics","2005","  545879.0"
"9931","Switzerland","2005","   15500.0"
"9932","Channel Islands","2005","      76.0"
"9933","Chile","2005","  158850.0"
"9934","China","2005"," 5174330.0"
"9935","Cote d'Ivoire","2005","  202000.0"
"9936","Cameroon","2005","   92130.0"
"9937","Congo, Dem. Rep.","2005","  255500.0"
"9938","Congo, Rep.","2005","  105470.0"
"9939","Colombia","2005","  425570.0"
"9940","Comoros","2005","    1330.0"
"9941","Cabo Verde","2005","     750.0"
"9942","Costa Rica","2005","   18050.0"
"9943","Caribbean small states","2005","   25167.0"
"9944","Cuba","2005","   66370.0"
"9945","Cayman Islands","2005","      27.0"
"9946","Cyprus","2005","    1670.0"
"9947","Germany","2005","  170310.0"
"9948","Djibouti","2005","   17010.0"
"9949","Dominica","2005","     220.0"
"9950","Denmark","2005","   27070.0"
"9951","Dominican Republic","2005","   24170.0"
"9952","Algeria","2005","  412110.0"
"9953","East Asia & Pacific (excluding high income)","2005"," 7543627.0"
"9954","Early-demographic dividend","2005","13556122.0"
"9955","East Asia & Pacific","2005","12189465.6"
"9956","Europe & Central Asia (excluding high income)","2005"," 6329796.0"
"9957","Europe & Central Asia","2005"," 8101254.0"
"9958","Ecuador","2005","   75000.0"
"9959","Egypt, Arab Rep.","2005","   35230.0"
"9960","Euro area","2005"," 1234589.0"
"9961","Spain","2005","  291640.0"
"9962","Ethiopia","2005","  335910.0"
"9963","European Union","2005"," 1930229.0"
"9964","Fragile and conflict affected situations","2005"," 5156420.2"
"9965","Finland","2005","   22738.0"
"9966","Fiji","2005","    4280.0"
"9967","France","2005","  293904.0"
"9968","Faroe Islands","2005","      30.0"
"9969","Gabon","2005","   51600.0"
"9970","United Kingdom","2005","  169560.0"
"9971","Ghana","2005","  151000.0"
"9972","Guinea","2005","  141210.0"
"9973","Gambia, The","2005","    5270.0"
"9974","Guinea-Bissau","2005","   16100.0"
"9975","Equatorial Guinea","2005","    3240.0"
"9976","Greece","2005","   83550.0"
"9977","Grenada","2005","      70.0"
"9978","Greenland","2005","    2359.0"
"9979","Guatemala","2005","   45620.0"
"9980","Guam","2005","     200.0"
"9981","Guyana","2005","   16780.0"
"9982","High income","2005","13286164.6"
"9983","Hong Kong SAR, China","2005","      70.0"
"9984","Honduras","2005","   31500.0"
"9985","Heavily indebted poor countries (HIPC)","2005"," 7854509.2"
"9986","Haiti","2005","   16700.0"
"9987","Hungary","2005","   58630.0"
"9988","IBRD only","2005","25025471.0"
"9989","IDA & IBRD total","2005","36369615.2"
"9990","IDA total","2005","11344144.2"
"9991","IDA blend","2005"," 3157553.0"
"9992","Indonesia","2005","  518460.0"
"9993","IDA only","2005"," 8186591.2"
"9994","Isle of Man","2005","     461.0"
"9995","India","2005"," 1801260.0"
"9996","Ireland","2005","   43020.0"
"9997","Iran, Islamic Rep.","2005","  476310.0"
"9998","Iraq","2005","   93900.0"
"9999","Iceland","2005","   18820.0"
"10000","Israel","2005","    5145.0"
"10001","Italy","2005","  147360.0"
"10002","Jamaica","2005","    4670.0"
"10003","Jordan","2005","   10130.0"
"10004","Japan","2005","   46920.0"
"10005","Kenya","2005","  270020.0"
"10006","Cambodia","2005","   53560.0"
"10007","Kiribati","2005","     340.0"
"10008","St. Kitts and Nevis","2005","      50.0"
"10009","Korea, Rep.","2005","   18810.0"
"10010","Kuwait","2005","    1500.0"
"10011","Latin America & Caribbean (excluding high income)","2005"," 7003518.0"
"10012","Lao PDR","2005","   19850.0"
"10013","Lebanon","2005","    6530.0"
"10014","Liberia","2005","   26150.0"
"10015","Libya","2005","  153850.0"
"10016","St. Lucia","2005","     109.0"
"10017","Latin America & Caribbean","2005"," 7313855.0"
"10018","Least developed countries: UN classification","2005"," 8018386.2"
"10019","Low income","2005"," 5085049.2"
"10020","Liechtenstein","2005","      69.0"
"10021","Sri Lanka","2005","   25100.0"
"10022","Lower middle income","2005","10746218.0"
"10023","Low & middle income","2005","35986559.2"
"10024","Lesotho","2005","   23270.0"
"10025","Late-demographic dividend","2005","15596864.0"
"10026","Morocco","2005","  299890.0"
"10027","Madagascar","2005","  408930.0"
"10028","Maldives","2005","      90.0"
"10029","Middle East & North Africa","2005"," 3745255.0"
"10030","Mexico","2005"," 1065700.0"
"10031","Middle income","2005","30913624.0"
"10032","Mali","2005","  403920.0"
"10033","Malta","2005","      93.0"
"10034","Myanmar","2005","  112630.0"
"10035","Middle East & North Africa (excluding high income)","2005"," 1980348.0"
"10036","Mongolia","2005"," 1134494.0"
"10037","Mozambique","2005","  492500.0"
"10038","Mauritania","2005","  396610.0"
"10039","Mauritius","2005","     960.0"
"10040","Malawi","2005","   51800.0"
"10041","Malaysia","2005","   71426.0"
"10042","North America","2005"," 4793534.0"
"10043","Namibia","2005","  388200.0"
"10044","New Caledonia","2005","    2301.0"
"10045","Niger","2005","  429650.0"
"10046","Nigeria","2005","  727000.0"
"10047","Nicaragua","2005","   53060.0"
"10048","Netherlands","2005","   19377.0"
"10049","Norway","2005","   10360.0"
"10050","Nepal","2005","   42020.0"
"10051","Nauru","2005","       4.0"
"10052","New Zealand","2005","  117120.0"
"10053","OECD members","2005","12808011.0"
"10054","Oman","2005","   14650.0"
"10055","Other small states","2005","  819036.0"
"10056","Pakistan","2005","  359650.0"
"10057","Panama","2005","   22300.0"
"10058","Peru","2005","  232360.0"
"10059","Philippines","2005","  113550.0"
"10060","Papua New Guinea","2005","   10300.0"
"10061","Poland","2005","  159060.0"
"10062","Pre-demographic dividend","2005"," 8535530.2"
"10063","Puerto Rico","2005","    2010.0"
"10064","Korea, Dem. People’s Rep.","2005","   26000.0"
"10065","Portugal","2005","   38210.0"
"10066","Paraguay","2005","  199400.0"
"10067","West Bank and Gaza","2005","    3638.0"
"10068","Pacific island small states","2005","    8486.0"
"10069","Post-demographic dividend","2005","11583637.6"
"10070","French Polynesia","2005","     450.0"
"10071","Qatar","2005","     642.0"
"10072","Romania","2005","  141800.0"
"10073","Rwanda","2005","   17829.0"
"10074","South Asia","2005"," 2706260.0"
"10075","Saudi Arabia","2005"," 1737170.0"
"10076","Sudan","2005"," 1352200.0"
"10077","Senegal","2005","   87760.0"
"10078","Singapore","2005","       7.6"
"10079","Solomon Islands","2005","     890.0"
"10080","Sierra Leone","2005","   38120.2"
"10081","El Salvador","2005","   15650.0"
"10082","San Marino","2005","      10.0"
"10083","Somalia","2005","  443770.0"
"10084","Sub-Saharan Africa (excluding high income)","2005","10435174.2"
"10085","Sub-Saharan Africa","2005","10435214.2"
"10086","Small states","2005","  852689.0"
"10087","Sao Tome and Principe","2005","     490.0"
"10088","Suriname","2005","     728.0"
"10089","Sweden","2005","   32160.0"
"10090","Swaziland","2005","   12240.0"
"10091","Seychelles","2005","      40.0"
"10092","Syrian Arab Republic","2005","  138280.0"
"10093","Turks and Caicos Islands","2005","      10.0"
"10094","Chad","2005","  495300.0"
"10095","East Asia & Pacific (IDA & IBRD countries)","2005"," 7517577.0"
"10096","Europe & Central Asia (IDA & IBRD countries)","2005"," 6488856.0"
"10097","Togo","2005","   32500.0"
"10098","Thailand","2005","  196100.0"
"10099","Latin America & the Caribbean (IDA & IBRD countries)","2005"," 7244998.0"
"10100","Timor-Leste","2005","    3850.0"
"10101","Middle East & North Africa (IDA & IBRD countries)","2005"," 1976710.0"
"10102","Tonga","2005","     300.0"
"10103","South Asia (IDA & IBRD)","2005"," 2706260.0"
"10104","Sub-Saharan Africa (IDA & IBRD countries)","2005","10435214.2"
"10105","Trinidad and Tobago","2005","     540.0"
"10106","Tunisia","2005","   98240.0"
"10107","Turkey","2005","  412230.0"
"10108","Tuvalu","2005","      17.0"
"10109","Tanzania","2005","  353600.0"
"10110","Uganda","2005","  132620.0"
"10111","Upper middle income","2005","20167406.0"
"10112","Uruguay","2005","  148320.0"
"10113","United States","2005"," 4117840.0"
"10114","St. Vincent and the Grenadines","2005","     100.0"
"10115","Venezuela, RB","2005","  215950.0"
"10116","British Virgin Islands","2005","      70.0"
"10117","Virgin Islands (U.S.)","2005","      60.0"
"10118","Vietnam","2005","  100541.0"
"10119","Vanuatu","2005","    1830.0"
"10120","World","2005","49284837.8"
"10121","Samoa","2005","     420.0"
"10122","Yemen, Rep.","2005","  235230.0"
"10123","South Africa","2005","  974830.0"
"10124","Zambia","2005","  227620.0"
"10125","Zimbabwe","2005","  161000.0"
"10126","Aruba","2006","      20.0"
"10127","Afghanistan","2006","  379100.0"
"10128","Angola","2006","  575900.0"
"10129","Albania","2006","   11200.0"
"10130","Andorra","2006","     195.0"
"10131","Arab World","2006"," 5460207.5"
"10132","United Arab Emirates","2006","    5436.0"
"10133","Argentina","2006"," 1411040.0"
"10134","American Samoa","2006","      50.0"
"10135","Antigua and Barbuda","2006","      90.0"
"10136","Australia","2006"," 4349250.0"
"10137","Austria","2006","   28433.0"
"10138","Burundi","2006","   17830.0"
"10139","Benin","2006","   33350.0"
"10140","Burkina Faso","2006","  107700.0"
"10141","Bangladesh","2006","   92800.0"
"10142","Bulgaria","2006","   51900.0"
"10143","Bahrain","2006","      85.5"
"10144","Bahamas, The","2006","     130.0"
"10145","Belize","2006","    1520.0"
"10146","Bermuda","2006","       4.0"
"10147","Bolivia","2006","  371120.0"
"10148","Brazil","2006"," 2727840.0"
"10149","Barbados","2006","     160.0"
"10150","Brunei Darussalam","2006","     103.0"
"10151","Bhutan","2006","    5770.0"
"10152","Botswana","2006","  258030.0"
"10153","Central African Republic","2006","   52100.0"
"10154","Canada","2006","  659540.0"
"10155","Central Europe and the Baltics","2006","  544532.0"
"10156","Switzerland","2006","   15468.0"
"10157","Channel Islands","2006","      84.0"
"10158","Chile","2006","  158000.0"
"10159","China","2006"," 5141330.0"
"10160","Cote d'Ivoire","2006","  203000.0"
"10161","Cameroon","2006","   92130.0"
"10162","Congo, Dem. Rep.","2006","  255860.0"
"10163","Congo, Rep.","2006","  105500.0"
"10164","Colombia","2006","  421740.0"
"10165","Comoros","2006","    1330.0"
"10166","Cabo Verde","2006","     760.0"
"10167","Costa Rica","2006","   18150.0"
"10168","Caribbean small states","2006","   25159.1"
"10169","Cuba","2006","   66300.0"
"10170","Cayman Islands","2006","      27.0"
"10171","Cyprus","2006","    1570.0"
"10172","Germany","2006","  169460.0"
"10173","Djibouti","2006","   17013.0"
"10174","Dominica","2006","     220.0"
"10175","Denmark","2006","   27100.0"
"10176","Dominican Republic","2006","   24170.0"
"10177","Algeria","2006","  411810.0"
"10178","East Asia & Pacific (excluding high income)","2006"," 7522125.0"
"10179","Early-demographic dividend","2006","13589952.0"
"10180","East Asia & Pacific","2006","12061811.5"
"10181","Europe & Central Asia (excluding high income)","2006"," 6355330.0"
"10182","Europe & Central Asia","2006"," 8121183.0"
"10183","Ecuador","2006","   74440.0"
"10184","Egypt, Arab Rep.","2006","   35330.0"
"10185","Euro area","2006"," 1220838.0"
"10186","Spain","2006","  286130.0"
"10187","Ethiopia","2006","  342190.0"
"10188","European Union","2006"," 1922738.0"
"10189","Fragile and conflict affected situations","2006"," 5169730.8"
"10190","Finland","2006","   23008.0"
"10191","Fiji","2006","    4280.0"
"10192","France","2006","  293127.0"
"10193","Faroe Islands","2006","      30.0"
"10194","Gabon","2006","   51600.0"
"10195","United Kingdom","2006","  178380.0"
"10196","Ghana","2006","  153000.0"
"10197","Guinea","2006","  141300.0"
"10198","Gambia, The","2006","    4950.0"
"10199","Guinea-Bissau","2006","   16100.0"
"10200","Equatorial Guinea","2006","    3140.0"
"10201","Greece","2006","   82720.0"
"10202","Grenada","2006","      70.0"
"10203","Greenland","2006","    2359.0"
"10204","Guatemala","2006","   43000.0"
"10205","Guam","2006","     200.0"
"10206","Guyana","2006","   16780.0"
"10207","High income","2006","13129585.1"
"10208","Hong Kong SAR, China","2006","      60.0"
"10209","Honduras","2006","   31600.0"
"10210","Heavily indebted poor countries (HIPC)","2006"," 7872165.8"
"10211","Haiti","2006","   16700.0"
"10212","Hungary","2006","   58090.0"
"10213","IBRD only","2006","25038452.1"
"10214","IDA & IBRD total","2006","36421866.9"
"10215","IDA total","2006","11383414.8"
"10216","IDA blend","2006"," 3175731.0"
"10217","Indonesia","2006","  515000.0"
"10218","IDA only","2006"," 8207683.8"
"10219","Isle of Man","2006","     423.0"
"10220","India","2006"," 1799060.0"
"10221","Ireland","2006","   42600.0"
"10222","Iran, Islamic Rep.","2006","  478520.0"
"10223","Iraq","2006","   89900.0"
"10224","Iceland","2006","   18810.0"
"10225","Israel","2006","    5088.0"
"10226","Italy","2006","  142030.0"
"10227","Jamaica","2006","    4670.0"
"10228","Jordan","2006","   10180.0"
"10229","Japan","2006","   46710.0"
"10230","Kenya","2006","  270540.0"
"10231","Cambodia","2006","   53550.0"
"10232","Kiribati","2006","     340.0"
"10233","St. Kitts and Nevis","2006","      50.1"
"10234","Korea, Rep.","2006","   18580.0"
"10235","Kuwait","2006","    1500.0"
"10236","Latin America & Caribbean (excluding high income)","2006"," 7036993.0"
"10237","Lao PDR","2006","   20250.0"
"10238","Lebanon","2006","    6790.0"
"10239","Liberia","2006","   26150.0"
"10240","Libya","2006","  153850.0"
"10241","St. Lucia","2006","     101.0"
"10242","Latin America & Caribbean","2006"," 7345029.1"
"10243","Least developed countries: UN classification","2006"," 8036475.8"
"10244","Low income","2006"," 5089775.8"
"10245","Liechtenstein","2006","      68.0"
"10246","Sri Lanka","2006","   24400.0"
"10247","Lower middle income","2006","10775660.0"
"10248","Low & middle income","2006","36040199.8"
"10249","Lesotho","2006","   23070.0"
"10250","Late-demographic dividend","2006","15604823.0"
"10251","Morocco","2006","  299460.0"
"10252","Madagascar","2006","  408930.0"
"10253","Maldives","2006","      80.0"
"10254","Middle East & North Africa","2006"," 3743757.5"
"10255","Mexico","2006"," 1065700.0"
"10256","Middle income","2006","30962728.0"
"10257","Mali","2006","  404660.0"
"10258","Malta","2006","      92.0"
"10259","Myanmar","2006","  115970.0"
"10260","Middle East & North Africa (excluding high income)","2006"," 1979530.0"
"10261","Mongolia","2006"," 1142480.0"
"10262","Mozambique","2006","  491500.0"
"10263","Mauritania","2006","  396610.0"
"10264","Mauritius","2006","     940.0"
"10265","Malawi","2006","   52850.0"
"10266","Malaysia","2006","   71117.0"
"10267","North America","2006"," 4751692.0"
"10268","Namibia","2006","  388200.0"
"10269","New Caledonia","2006","    2246.0"
"10270","Niger","2006","  429890.0"
"10271","Nigeria","2006","  733000.0"
"10272","Nicaragua","2006","   52000.0"
"10273","Netherlands","2006","   19196.0"
"10274","Norway","2006","   10350.0"
"10275","Nepal","2006","   41850.0"
"10276","Nauru","2006","       4.0"
"10277","New Zealand","2006","  113750.0"
"10278","OECD members","2006","12646903.0"
"10279","Oman","2006","   14630.0"
"10280","Other small states","2006","  823064.5"
"10281","Pakistan","2006","  361350.0"
