"","Country.Name","Year","Total.Land"
"12176","Qatar","2008","    11610.0"
"12177","Romania","2008","   229900.0"
"12178","Russian Federation","2008"," 16376870.0"
"12179","Rwanda","2008","    24670.0"
"12180","South Asia","2008","  4771577.0"
"12181","Saudi Arabia","2008","  2149690.0"
"12182","Sudan","2008","  2376000.0"
"12183","Senegal","2008","   192530.0"
"12184","Singapore","2008","      700.0"
"12185","Solomon Islands","2008","    27990.0"
"12186","Sierra Leone","2008","    72180.0"
"12187","El Salvador","2008","    20720.0"
"12188","San Marino","2008","       60.0"
"12189","Somalia","2008","   627340.0"
"12190","Serbia","2008","    87460.0"
"12191","Sub-Saharan Africa (excluding high income)","2008"," 23616931.0"
"12192","Sub-Saharan Africa","2008"," 23617391.0"
"12193","Small states","2008","  2499748.0"
"12194","Sao Tome and Principe","2008","      960.0"
"12195","Suriname","2008","   156000.0"
"12196","Slovak Republic","2008","    48100.0"
"12197","Slovenia","2008","    20140.0"
"12198","Sweden","2008","   410340.0"
"12199","Swaziland","2008","    17200.0"
"12200","Sint Maarten (Dutch part)","2008","       34.0"
"12201","Seychelles","2008","      460.0"
"12202","Syrian Arab Republic","2008","   183640.0"
"12203","Turks and Caicos Islands","2008","      950.0"
"12204","Chad","2008","  1259200.0"
"12205","East Asia & Pacific (IDA & IBRD countries)","2008"," 15793580.8"
"12206","Europe & Central Asia (IDA & IBRD countries)","2008"," 22985384.0"
"12207","Togo","2008","    54390.0"
"12208","Thailand","2008","   510890.0"
"12209","Tajikistan","2008","   139960.0"
"12210","Turkmenistan","2008","   469930.0"
"12211","Latin America & the Caribbean (IDA & IBRD countries)","2008"," 19913632.0"
"12212","Timor-Leste","2008","    14870.0"
"12213","Middle East & North Africa (IDA & IBRD countries)","2008","  8637780.0"
"12214","Tonga","2008","      720.0"
"12215","South Asia (IDA & IBRD)","2008","  4771577.0"
"12216","Sub-Saharan Africa (IDA & IBRD countries)","2008"," 23617391.0"
"12217","Trinidad and Tobago","2008","     5130.0"
"12218","Tunisia","2008","   155360.0"
"12219","Turkey","2008","   769630.0"
"12220","Tuvalu","2008","       30.0"
"12221","Tanzania","2008","   885800.0"
"12222","Uganda","2008","   199810.0"
"12223","Ukraine","2008","   579320.0"
"12224","Upper middle income","2008"," 58184287.8"
"12225","Uruguay","2008","   175020.0"
"12226","United States","2008","  9147420.0"
"12227","Uzbekistan","2008","   425400.0"
"12228","St. Vincent and the Grenadines","2008","      390.0"
"12229","Venezuela, RB","2008","   882050.0"
"12230","British Virgin Islands","2008","      150.0"
"12231","Virgin Islands (U.S.)","2008","      350.0"
"12232","Vietnam","2008","   310070.0"
"12233","Vanuatu","2008","    12190.0"
"12234","World","2008","129738701.4"
"12235","Samoa","2008","     2830.0"
"12236","Kosovo","2008","    10887.0"
"12237","Yemen, Rep.","2008","   527970.0"
"12238","South Africa","2008","  1213090.0"
"12239","Zambia","2008","   743390.0"
"12240","Zimbabwe","2008","   386850.0"
"12241","Aruba","2009","      180.0"
"12242","Afghanistan","2009","   652860.0"
"12243","Angola","2009","  1246700.0"
"12244","Albania","2009","    27400.0"
"12245","Andorra","2009","      470.0"
"12246","Arab World","2009"," 13621411.0"
"12247","United Arab Emirates","2009","    83600.0"
"12248","Argentina","2009","  2736690.0"
"12249","Armenia","2009","    28470.0"
"12250","American Samoa","2009","      200.0"
"12251","Antigua and Barbuda","2009","      440.0"
"12252","Australia","2009","  7682300.0"
"12253","Austria","2009","    82578.0"
"12254","Azerbaijan","2009","    82622.0"
"12255","Burundi","2009","    25680.0"
"12256","Benin","2009","   112760.0"
"12257","Burkina Faso","2009","   273600.0"
"12258","Bangladesh","2009","   130170.0"
"12259","Bulgaria","2009","   108560.0"
"12260","Bahrain","2009","      760.0"
"12261","Bahamas, The","2009","    10010.0"
"12262","Bosnia and Herzegovina","2009","    51200.0"
"12263","Belarus","2009","   202820.0"
"12264","Belize","2009","    22810.0"
"12265","Bermuda","2009","       50.0"
"12266","Bolivia","2009","  1083300.0"
"12267","Brazil","2009","  8358140.0"
"12268","Barbados","2009","      430.0"
"12269","Brunei Darussalam","2009","     5270.0"
"12270","Bhutan","2009","    38117.0"
"12271","Botswana","2009","   566730.0"
"12272","Central African Republic","2009","   622980.0"
"12273","Canada","2009","  9093510.0"
"12274","Central Europe and the Baltics","2009","  1104115.0"
"12275","Switzerland","2009","    39516.0"
"12276","Channel Islands","2009","      190.0"
"12277","Chile","2009","   743532.0"
"12278","China","2009","  9388211.0"
"12279","Cote d'Ivoire","2009","   318000.0"
"12280","Cameroon","2009","   472710.0"
"12281","Congo, Dem. Rep.","2009","  2267050.0"
"12282","Congo, Rep.","2009","   341500.0"
"12283","Colombia","2009","  1109500.0"
"12284","Comoros","2009","     1861.0"
"12285","Cabo Verde","2009","     4030.0"
"12286","Costa Rica","2009","    51060.0"
"12287","Caribbean small states","2009","   404850.0"
"12288","Cuba","2009","   106440.0"
"12289","Curacao","2009","      444.0"
"12290","Cayman Islands","2009","      240.0"
"12291","Cyprus","2009","     9240.0"
"12292","Czech Republic","2009","    77250.0"
"12293","Germany","2009","   348610.0"
"12294","Djibouti","2009","    23180.0"
"12295","Dominica","2009","      750.0"
"12296","Denmark","2009","    42430.0"
"12297","Dominican Republic","2009","    48310.0"
"12298","Algeria","2009","  2381740.0"
"12299","East Asia & Pacific (excluding high income)","2009"," 15914181.0"
"12300","Early-demographic dividend","2009"," 33109107.0"
"12301","East Asia & Pacific","2009"," 24386790.5"
"12302","Europe & Central Asia (excluding high income)","2009"," 22679099.0"
"12303","Europe & Central Asia","2009"," 27442318.0"
"12304","Ecuador","2009","   248360.0"
"12305","Egypt, Arab Rep.","2009","   995450.0"
"12306","Euro area","2009","  2676460.0"
"12307","Spain","2009","   498660.0"
"12308","Estonia","2009","    42390.0"
"12309","Ethiopia","2009","  1000000.0"
"12310","European Union","2009","  4239800.0"
"12311","Fragile and conflict affected situations","2009"," 14820898.0"
"12312","Finland","2009","   303900.0"
"12313","Fiji","2009","    18270.0"
"12314","France","2009","   547557.0"
"12315","Faroe Islands","2009","     1396.0"
"12316","Gabon","2009","   257670.0"
"12317","United Kingdom","2009","   241930.0"
"12318","Georgia","2009","    69490.0"
"12319","Ghana","2009","   227540.0"
"12320","Gibraltar","2009","       10.0"
"12321","Guinea","2009","   245720.0"
"12322","Gambia, The","2009","    10120.0"
"12323","Guinea-Bissau","2009","    28120.0"
"12324","Equatorial Guinea","2009","    28050.0"
"12325","Greece","2009","   128900.0"
"12326","Grenada","2009","      340.0"
"12327","Greenland","2009","   410450.0"
"12328","Guatemala","2009","   107160.0"
"12329","Guam","2009","      540.0"
"12330","Guyana","2009","   196850.0"
"12331","High income","2009"," 35018762.9"
"12332","Hong Kong SAR, China","2009","     1050.0"
"12333","Honduras","2009","   111890.0"
"12334","Heavily indebted poor countries (HIPC)","2009"," 19753821.0"
"12335","Croatia","2009","    55960.0"
"12336","Haiti","2009","    27560.0"
"12337","Hungary","2009","    90530.0"
"12338","IBRD only","2009"," 69397155.0"
"12339","IDA & IBRD total","2009"," 95716820.0"
"12340","IDA total","2009"," 26319665.0"
"12341","IDA blend","2009","  5937550.0"
"12342","Indonesia","2009","  1811570.0"
"12343","IDA only","2009"," 20382115.0"
"12344","Isle of Man","2009","      570.0"
"12345","India","2009","  2973190.0"
"12346","Ireland","2009","    68890.0"
"12347","Iran, Islamic Rep.","2009","  1628760.0"
"12348","Iraq","2009","   434320.0"
"12349","Iceland","2009","   100250.0"
"12350","Israel","2009","    21640.0"
"12351","Italy","2009","   294140.0"
"12352","Jamaica","2009","    10830.0"
"12353","Jordan","2009","    88780.0"
"12354","Japan","2009","   364500.0"
"12355","Kazakhstan","2009","  2699700.0"
"12356","Kenya","2009","   569140.0"
"12357","Kyrgyz Republic","2009","   191800.0"
"12358","Cambodia","2009","   176520.0"
"12359","Kiribati","2009","      810.0"
"12360","St. Kitts and Nevis","2009","      260.0"
"12361","Korea, Rep.","2009","    97100.0"
"12362","Kuwait","2009","    17820.0"
"12363","Latin America & Caribbean (excluding high income)","2009"," 19095690.0"
"12364","Lao PDR","2009","   230800.0"
"12365","Lebanon","2009","    10230.0"
"12366","Liberia","2009","    96320.0"
"12367","Libya","2009","  1759540.0"
"12368","St. Lucia","2009","      610.0"
"12369","Latin America & Caribbean","2009"," 20041784.4"
"12370","Least developed countries: UN classification","2009"," 20138048.0"
"12371","Low income","2009"," 13381251.0"
"12372","Liechtenstein","2009","      160.0"
"12373","Sri Lanka","2009","    62710.0"
"12374","Lower middle income","2009"," 23155804.0"
"12375","Low & middle income","2009"," 94662328.0"
"12376","Lesotho","2009","    30360.0"
"12377","Late-demographic dividend","2009"," 44530555.0"
"12378","Lithuania","2009","    62675.0"
"12379","Latvia","2009","    62180.0"
"12380","Macao SAR, China","2009","       29.5"
"12381","St. Martin (French part)","2009","       54.4"
"12382","Morocco","2009","   446300.0"
"12383","Monaco","2009","        2.0"
"12384","Moldova","2009","    32890.0"
"12385","Madagascar","2009","   581540.0"
"12386","Maldives","2009","      300.0"
"12387","Middle East & North Africa","2009"," 11236230.0"
"12388","Mexico","2009","  1943950.0"
"12389","Middle income","2009"," 81337057.0"
"12390","Macedonia, FYR","2009","    25220.0"
"12391","Mali","2009","  1220190.0"
"12392","Malta","2009","      320.0"
"12393","Myanmar","2009","   653300.0"
"12394","Middle East & North Africa (excluding high income)","2009","  8641290.0"
"12395","Montenegro","2009","    13450.0"
"12396","Mongolia","2009","  1553560.0"
"12397","Mozambique","2009","   786380.0"
"12398","Mauritania","2009","  1030700.0"
"12399","Mauritius","2009","     2030.0"
"12400","Malawi","2009","    94280.0"
"12401","Malaysia","2009","   328550.0"
"12402","North America","2009"," 18240980.0"
"12403","Namibia","2009","   823290.0"
"12404","New Caledonia","2009","    18280.0"
"12405","Niger","2009","  1266700.0"
"12406","Nigeria","2009","   910770.0"
"12407","Nicaragua","2009","   120340.0"
"12408","Netherlands","2009","    33730.0"
"12409","Norway","2009","   365245.0"
"12410","Nepal","2009","   143350.0"
"12411","Nauru","2009","       20.0"
"12412","New Zealand","2009","   263310.0"
"12413","OECD members","2009"," 34404888.0"
"12414","Oman","2009","   309500.0"
"12415","Other small states","2009","  2030698.0"
"12416","Pakistan","2009","   770880.0"
"12417","Panama","2009","    74340.0"
"12418","Peru","2009","  1280000.0"
"12419","Philippines","2009","   298170.0"
"12420","Papua New Guinea","2009","   452860.0"
"12421","Poland","2009","   306280.0"
"12422","Pre-demographic dividend","2009"," 20164561.0"
"12423","Puerto Rico","2009","     8870.0"
"12424","Korea, Dem. People’s Rep.","2009","   120410.0"
"12425","Portugal","2009","    91590.0"
"12426","Paraguay","2009","   397300.0"
"12427","West Bank and Gaza","2009","     6020.0"
"12428","Pacific island small states","2009","    64200.0"
"12429","Post-demographic dividend","2009"," 31468000.5"
"12430","French Polynesia","2009","     3660.0"
"12431","Qatar","2009","    11610.0"
"12432","Romania","2009","   230060.0"
"12433","Russian Federation","2009"," 16376870.0"
"12434","Rwanda","2009","    24670.0"
"12435","South Asia","2009","  4771577.0"
"12436","Saudi Arabia","2009","  2149690.0"
"12437","Sudan","2009","  2376000.0"
"12438","Senegal","2009","   192530.0"
"12439","Singapore","2009","      700.0"
"12440","Solomon Islands","2009","    27990.0"
"12441","Sierra Leone","2009","    72180.0"
"12442","El Salvador","2009","    20720.0"
"12443","San Marino","2009","       60.0"
"12444","Somalia","2009","   627340.0"
"12445","Serbia","2009","    87460.0"
"12446","Sub-Saharan Africa (excluding high income)","2009"," 23616931.0"
"12447","Sub-Saharan Africa","2009"," 23617391.0"
"12448","Small states","2009","  2499748.0"
"12449","Sao Tome and Principe","2009","      960.0"
"12450","Suriname","2009","   156000.0"
"12451","Slovak Republic","2009","    48090.0"
"12452","Slovenia","2009","    20140.0"
"12453","Sweden","2009","   410340.0"
"12454","Swaziland","2009","    17200.0"
"12455","Sint Maarten (Dutch part)","2009","       34.0"
"12456","Seychelles","2009","      460.0"
"12457","Syrian Arab Republic","2009","   183640.0"
"12458","Turks and Caicos Islands","2009","      950.0"
"12459","Chad","2009","  1259200.0"
"12460","East Asia & Pacific (IDA & IBRD countries)","2009"," 15793571.0"
"12461","Europe & Central Asia (IDA & IBRD countries)","2009"," 22985379.0"
"12462","Togo","2009","    54390.0"
"12463","Thailand","2009","   510890.0"
"12464","Tajikistan","2009","   139960.0"
"12465","Turkmenistan","2009","   469930.0"
"12466","Latin America & the Caribbean (IDA & IBRD countries)","2009"," 19913632.0"
"12467","Timor-Leste","2009","    14870.0"
"12468","Middle East & North Africa (IDA & IBRD countries)","2009","  8635270.0"
"12469","Tonga","2009","      720.0"
"12470","South Asia (IDA & IBRD)","2009","  4771577.0"
"12471","Sub-Saharan Africa (IDA & IBRD countries)","2009"," 23617391.0"
"12472","Trinidad and Tobago","2009","     5130.0"
"12473","Tunisia","2009","   155360.0"
"12474","Turkey","2009","   769630.0"
"12475","Tuvalu","2009","       30.0"
"12476","Tanzania","2009","   885800.0"
"12477","Uganda","2009","   199810.0"
"12478","Ukraine","2009","   579320.0"
"12479","Upper middle income","2009"," 58181253.0"
"12480","Uruguay","2009","   175020.0"
"12481","United States","2009","  9147420.0"
"12482","Uzbekistan","2009","   425400.0"
"12483","St. Vincent and the Grenadines","2009","      390.0"
"12484","Venezuela, RB","2009","   882050.0"
"12485","British Virgin Islands","2009","      150.0"
"12486","Virgin Islands (U.S.)","2009","      350.0"
"12487","Vietnam","2009","   310070.0"
"12488","Vanuatu","2009","    12190.0"
"12489","World","2009","129737070.9"
"12490","Samoa","2009","     2830.0"
"12491","Kosovo","2009","    10887.0"
"12492","Yemen, Rep.","2009","   527970.0"
"12493","South Africa","2009","  1213090.0"
"12494","Zambia","2009","   743390.0"
"12495","Zimbabwe","2009","   386850.0"
"12496","Aruba","2010","      180.0"
"12497","Afghanistan","2010","   652860.0"
"12498","Angola","2010","  1246700.0"
"12499","Albania","2010","    27400.0"
"12500","Andorra","2010","      470.0"
"12501","Arab World","2010"," 13621403.0"
"12502","United Arab Emirates","2010","    83600.0"
"12503","Argentina","2010","  2736690.0"
"12504","Armenia","2010","    28470.0"
"12505","American Samoa","2010","      200.0"
"12506","Antigua and Barbuda","2010","      440.0"
"12507","Australia","2010","  7682300.0"
"12508","Austria","2010","    82571.0"
"12509","Azerbaijan","2010","    82656.0"
"12510","Burundi","2010","    25680.0"
"12511","Benin","2010","   112760.0"
"12512","Burkina Faso","2010","   273600.0"
"12513","Bangladesh","2010","   130170.0"
"12514","Bulgaria","2010","   108560.0"
"12515","Bahrain","2010","      762.0"
"12516","Bahamas, The","2010","    10010.0"
"12517","Bosnia and Herzegovina","2010","    51200.0"
"12518","Belarus","2010","   202900.0"
"12519","Belize","2010","    22810.0"
"12520","Bermuda","2010","       50.0"
"12521","Bolivia","2010","  1083300.0"
"12522","Brazil","2010","  8358140.0"
"12523","Barbados","2010","      430.0"
"12524","Brunei Darussalam","2010","     5270.0"
"12525","Bhutan","2010","    38117.0"
"12526","Botswana","2010","   566730.0"
"12527","Central African Republic","2010","   622980.0"
"12528","Canada","2010","  9093510.0"
"12529","Central Europe and the Baltics","2010","  1104156.0"
"12530","Switzerland","2010","    39516.0"
"12531","Channel Islands","2010","      190.0"
"12532","Chile","2010","   743532.0"
"12533","China","2010","  9388211.0"
"12534","Cote d'Ivoire","2010","   318000.0"
"12535","Cameroon","2010","   472710.0"
"12536","Congo, Dem. Rep.","2010","  2267050.0"
"12537","Congo, Rep.","2010","   341500.0"
"12538","Colombia","2010","  1109500.0"
"12539","Comoros","2010","     1861.0"
"12540","Cabo Verde","2010","     4030.0"
"12541","Costa Rica","2010","    51060.0"
"12542","Caribbean small states","2010","   404850.0"
"12543","Cuba","2010","   106440.0"
"12544","Curacao","2010","      444.0"
"12545","Cayman Islands","2010","      240.0"
"12546","Cyprus","2010","     9240.0"
"12547","Czech Republic","2010","    77240.0"
"12548","Germany","2010","   348570.0"
"12549","Djibouti","2010","    23180.0"
"12550","Dominica","2010","      750.0"
"12551","Denmark","2010","    42430.0"
"12552","Dominican Republic","2010","    48310.0"
"12553","Algeria","2010","  2381740.0"
"12554","East Asia & Pacific (excluding high income)","2010"," 15914141.0"
"12555","Early-demographic dividend","2010"," 33109059.0"
"12556","East Asia & Pacific","2010"," 24386932.7"
"12557","Europe & Central Asia (excluding high income)","2010"," 22679163.0"
"12558","Europe & Central Asia","2010"," 27443736.0"
"12559","Ecuador","2010","   248360.0"
"12560","Egypt, Arab Rep.","2010","   995450.0"
"12561","Euro area","2010","  2677824.0"
"12562","Spain","2010","   500010.0"
"12563","Estonia","2010","    42390.0"
"12564","Ethiopia","2010","  1000000.0"
"12565","European Union","2010","  4241144.0"
"12566","Fragile and conflict affected situations","2010"," 14820848.0"
"12567","Finland","2010","   303900.0"
"12568","Fiji","2010","    18270.0"
"12569","France","2010","   547557.0"
"12570","Faroe Islands","2010","     1396.0"
"12571","Gabon","2010","   257670.0"
"12572","United Kingdom","2010","   241930.0"
"12573","Georgia","2010","    69490.0"
"12574","Ghana","2010","   227540.0"
"12575","Gibraltar","2010","       10.0"
"12576","Guinea","2010","   245720.0"
"12577","Gambia, The","2010","    10120.0"
"12578","Guinea-Bissau","2010","    28120.0"
"12579","Equatorial Guinea","2010","    28050.0"
"12580","Greece","2010","   128900.0"
"12581","Grenada","2010","      340.0"
"12582","Greenland","2010","   410450.0"
"12583","Guatemala","2010","   107160.0"
"12584","Guam","2010","      540.0"
"12585","Guyana","2010","   196850.0"
"12586","High income","2010"," 35020301.1"
"12587","Hong Kong SAR, China","2010","     1050.0"
"12588","Honduras","2010","   111890.0"
"12589","Heavily indebted poor countries (HIPC)","2010"," 19754531.0"
"12590","Croatia","2010","    55960.0"
"12591","Haiti","2010","    27560.0"
"12592","Hungary","2010","    90530.0"
"12593","IBRD only","2010"," 69397259.0"
"12594","IDA & IBRD total","2010"," 95717544.0"
"12595","IDA total","2010"," 26320285.0"
"12596","IDA blend","2010","  5937510.0"
"12597","Indonesia","2010","  1811570.0"
"12598","IDA only","2010"," 20382775.0"
"12599","Isle of Man","2010","      570.0"
"12600","India","2010","  2973190.0"
"12601","Ireland","2010","    68890.0"
"12602","Iran, Islamic Rep.","2010","  1628760.0"
"12603","Iraq","2010","   434320.0"
"12604","Iceland","2010","   100250.0"
"12605","Israel","2010","    21640.0"
"12606","Italy","2010","   294140.0"
"12607","Jamaica","2010","    10830.0"
"12608","Jordan","2010","    88780.0"
"12609","Japan","2010","   364550.0"
"12610","Kazakhstan","2010","  2699700.0"
"12611","Kenya","2010","   569140.0"
"12612","Kyrgyz Republic","2010","   191800.0"
"12613","Cambodia","2010","   176520.0"
"12614","Kiribati","2010","      810.0"
"12615","St. Kitts and Nevis","2010","      260.0"
"12616","Korea, Rep.","2010","    97230.0"
"12617","Kuwait","2010","    17820.0"
"12618","Latin America & Caribbean (excluding high income)","2010"," 19095690.0"
"12619","Lao PDR","2010","   230800.0"
"12620","Lebanon","2010","    10230.0"
"12621","Liberia","2010","    96320.0"
"12622","Libya","2010","  1759540.0"
"12623","St. Lucia","2010","      610.0"
"12624","Latin America & Caribbean","2010"," 20041784.4"
"12625","Least developed countries: UN classification","2010"," 20138718.0"
"12626","Low income","2010"," 13381961.0"
"12627","Liechtenstein","2010","      160.0"
"12628","Sri Lanka","2010","    62710.0"
"12629","Lower middle income","2010"," 23155714.0"
"12630","Low & middle income","2010"," 94663052.0"
"12631","Lesotho","2010","    30360.0"
"12632","Late-demographic dividend","2010"," 44530600.0"
"12633","Lithuania","2010","    62675.0"
"12634","Latvia","2010","    62240.0"
"12635","Macao SAR, China","2010","       29.7"
"12636","St. Martin (French part)","2010","       54.4"
"12637","Morocco","2010","   446300.0"
"12638","Monaco","2010","        2.0"
"12639","Moldova","2010","    32850.0"
"12640","Madagascar","2010","   581540.0"
"12641","Maldives","2010","      300.0"
"12642","Middle East & North Africa","2010"," 11236222.0"
"12643","Mexico","2010","  1943950.0"
"12644","Middle income","2010"," 81337071.0"
"12645","Macedonia, FYR","2010","    25220.0"
"12646","Mali","2010","  1220190.0"
"12647","Malta","2010","      320.0"
"12648","Myanmar","2010","   653260.0"
"12649","Middle East & North Africa (excluding high income)","2010","  8641280.0"
"12650","Montenegro","2010","    13450.0"
"12651","Mongolia","2010","  1553560.0"
"12652","Mozambique","2010","   786380.0"
"12653","Mauritania","2010","  1030700.0"
"12654","Mauritius","2010","     2030.0"
"12655","Malawi","2010","    94280.0"
"12656","Malaysia","2010","   328550.0"
"12657","North America","2010"," 18240980.0"
"12658","Namibia","2010","   823290.0"
"12659","New Caledonia","2010","    18280.0"
"12660","Niger","2010","  1266700.0"
"12661","Nigeria","2010","   910770.0"
"12662","Nicaragua","2010","   120340.0"
"12663","Netherlands","2010","    33730.0"
"12664","Norway","2010","   365245.0"
"12665","Nepal","2010","   143350.0"
"12666","Nauru","2010","       20.0"
"12667","New Zealand","2010","   263310.0"
"12668","OECD members","2010"," 34406422.0"
"12669","Oman","2010","   309500.0"
"12670","Other small states","2010","  2030700.0"
"12671","Pakistan","2010","   770880.0"
"12672","Panama","2010","    74340.0"
"12673","Peru","2010","  1280000.0"
"12674","Philippines","2010","   298170.0"
"12675","Papua New Guinea","2010","   452860.0"
"12676","Poland","2010","   306280.0"
"12677","Pre-demographic dividend","2010"," 20165271.0"
"12678","Puerto Rico","2010","     8870.0"
"12679","Korea, Dem. People’s Rep.","2010","   120410.0"
"12680","Portugal","2010","    91590.0"
"12681","Paraguay","2010","   397300.0"
"12682","West Bank and Gaza","2010","     6020.0"
"12683","Pacific island small states","2010","    64200.0"
"12684","Post-demographic dividend","2010"," 31469555.7"
"12685","French Polynesia","2010","     3660.0"
"12686","Qatar","2010","    11610.0"
"12687","Romania","2010","   230050.0"
"12688","Russian Federation","2010"," 16376870.0"
"12689","Rwanda","2010","    24670.0"
"12690","South Asia","2010","  4771577.0"
"12691","Saudi Arabia","2010","  2149690.0"
"12692","Sudan","2010","  2376000.0"
"12693","Senegal","2010","   192530.0"
"12694","Singapore","2010","      702.0"
"12695","Solomon Islands","2010","    27990.0"
"12696","Sierra Leone","2010","    72180.0"
"12697","El Salvador","2010","    20720.0"
"12698","San Marino","2010","       60.0"
"12699","Somalia","2010","   627340.0"
"12700","Serbia","2010","    87460.0"
"12701","Sub-Saharan Africa (excluding high income)","2010"," 23617641.0"
"12702","Sub-Saharan Africa","2010"," 23618101.0"
"12703","Small states","2010","  2499750.0"
"12704","Sao Tome and Principe","2010","      960.0"
"12705","Suriname","2010","   156000.0"
"12706","Slovak Republic","2010","    48091.0"
"12707","Slovenia","2010","    20140.0"
"12708","Sweden","2010","   410340.0"
"12709","Swaziland","2010","    17200.0"
"12710","Sint Maarten (Dutch part)","2010","       34.0"
"12711","Seychelles","2010","      460.0"
"12712","Syrian Arab Republic","2010","   183630.0"
"12713","Turks and Caicos Islands","2010","      950.0"
"12714","Chad","2010","  1259200.0"
"12715","East Asia & Pacific (IDA & IBRD countries)","2010"," 15793531.0"
"12716","Europe & Central Asia (IDA & IBRD countries)","2010"," 22985443.0"
"12717","Togo","2010","    54390.0"
"12718","Thailand","2010","   510890.0"
"12719","Tajikistan","2010","   139960.0"
"12720","Turkmenistan","2010","   469930.0"
"12721","Latin America & the Caribbean (IDA & IBRD countries)","2010"," 19913632.0"
"12722","Timor-Leste","2010","    14870.0"
"12723","Middle East & North Africa (IDA & IBRD countries)","2010","  8635260.0"
"12724","Tonga","2010","      720.0"
"12725","South Asia (IDA & IBRD)","2010","  4771577.0"
"12726","Sub-Saharan Africa (IDA & IBRD countries)","2010"," 23618101.0"
"12727","Trinidad and Tobago","2010","     5130.0"
"12728","Tunisia","2010","   155360.0"
"12729","Turkey","2010","   769630.0"
"12730","Tuvalu","2010","       30.0"
"12731","Tanzania","2010","   885800.0"
"12732","Uganda","2010","   200520.0"
"12733","Ukraine","2010","   579320.0"
"12734","Upper middle income","2010"," 58181357.0"
"12735","Uruguay","2010","   175020.0"
"12736","United States","2010","  9147420.0"
"12737","Uzbekistan","2010","   425400.0"
"12738","St. Vincent and the Grenadines","2010","      390.0"
"12739","Venezuela, RB","2010","   882050.0"
"12740","British Virgin Islands","2010","      150.0"
"12741","Virgin Islands (U.S.)","2010","      350.0"
"12742","Vietnam","2010","   310070.0"
"12743","Vanuatu","2010","    12190.0"
"12744","World","2010","129739333.1"
"12745","Samoa","2010","     2830.0"
"12746","Kosovo","2010","    10887.0"
"12747","Yemen, Rep.","2010","   527970.0"
"12748","South Africa","2010","  1213090.0"
"12749","Zambia","2010","   743390.0"
"12750","Zimbabwe","2010","   386850.0"
"12751","Aruba","2011","      180.0"
"12752","Afghanistan","2011","   652860.0"
"12753","Angola","2011","  1246700.0"
"12754","Albania","2011","    27400.0"
"12755","Andorra","2011","      470.0"
"12756","Arab World","2011"," 13621408.0"
"12757","United Arab Emirates","2011","    83600.0"
"12758","Argentina","2011","  2736690.0"
"12759","Armenia","2011","    28470.0"
"12760","American Samoa","2011","      200.0"
"12761","Antigua and Barbuda","2011","      440.0"
"12762","Australia","2011","  7682300.0"
"12763","Austria","2011","    82561.0"
"12764","Azerbaijan","2011","    82658.0"
"12765","Burundi","2011","    25680.0"
"12766","Benin","2011","   112760.0"
"12767","Burkina Faso","2011","   273600.0"
"12768","Bangladesh","2011","   130170.0"
"12769","Bulgaria","2011","   108560.0"
"12770","Bahrain","2011","      767.0"
"12771","Bahamas, The","2011","    10010.0"
"12772","Bosnia and Herzegovina","2011","    51200.0"
"12773","Belarus","2011","   202910.0"
"12774","Belize","2011","    22810.0"
"12775","Bermuda","2011","       50.0"
"12776","Bolivia","2011","  1083300.0"
"12777","Brazil","2011","  8358140.0"
"12778","Barbados","2011","      430.0"
"12779","Brunei Darussalam","2011","     5270.0"
"12780","Bhutan","2011","    38117.0"
"12781","Botswana","2011","   566730.0"
"12782","Central African Republic","2011","   622980.0"
"12783","Canada","2011","  9093510.0"
"12784","Central Europe and the Baltics","2011","  1104182.0"
"12785","Switzerland","2011","    39516.0"
"12786","Channel Islands","2011","      190.0"
"12787","Chile","2011","   743532.0"
"12788","China","2011","  9388211.0"
"12789","Cote d'Ivoire","2011","   318000.0"
"12790","Cameroon","2011","   472710.0"
"12791","Congo, Dem. Rep.","2011","  2267050.0"
"12792","Congo, Rep.","2011","   341500.0"
"12793","Colombia","2011","  1109500.0"
"12794","Comoros","2011","     1861.0"
"12795","Cabo Verde","2011","     4030.0"
"12796","Costa Rica","2011","    51060.0"
"12797","Caribbean small states","2011","   404850.0"
"12798","Cuba","2011","   106863.0"
"12799","Curacao","2011","      444.0"
"12800","Cayman Islands","2011","      240.0"
"12801","Cyprus","2011","     9240.0"
"12802","Czech Republic","2011","    77240.0"
"12803","Germany","2011","   348560.0"
"12804","Djibouti","2011","    23180.0"
"12805","Dominica","2011","      750.0"
"12806","Denmark","2011","    42430.0"
"12807","Dominican Republic","2011","    48310.0"
"12808","Algeria","2011","  2381740.0"
"12809","East Asia & Pacific (excluding high income)","2011"," 15914171.0"
"12810","Early-demographic dividend","2011"," 33109094.0"
"12811","East Asia & Pacific","2011"," 24386969.9"
"12812","Europe & Central Asia (excluding high income)","2011"," 22679295.0"
"12813","Europe & Central Asia","2011"," 27443604.0"
"12814","Ecuador","2011","   248360.0"
"12815","Egypt, Arab Rep.","2011","   995450.0"
"12816","Euro area","2011","  2677610.0"
"12817","Spain","2011","   499880.0"
"12818","Estonia","2011","    42390.0"
"12819","Ethiopia","2011","  1000000.0"
"12820","European Union","2011","  4241000.0"
"12821","Fragile and conflict affected situations","2011"," 14821133.0"
"12822","Finland","2011","   303890.0"
"12823","Fiji","2011","    18270.0"
"12824","France","2011","   547557.0"
"12825","Faroe Islands","2011","     1396.0"
