Data Source	World Development Indicators																																																											
																																																												
Last Updated Date	6/30/17																																																											
																																																												
Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016
Rwanda	RWA	Population density (people per sq. km of land area)	EN.POP.DNST		121.4469396	123.6564248	125.779165	128.160681	131.0471828	134.5391974	138.5616944	142.9778273	147.5715849	152.1905553	156.8032833	161.4795298	166.2878395	171.333563	176.6960681	182.38788	188.391366	194.7192947	201.3811917	208.379246	215.4451561	222.5100122	229.9803	238.4234293	248.0789218	259.7353871	272.8873531	284.9687475	292.5021484	293.3035266	285.8434941	271.6599514	255.3672071	243.4169031	240.2950142	247.8787191	264.3851642	286.1699635	307.7924199	325.3223754	337.6329955	346.015606	351.8583705	357.4559384	364.4805432	373.1892987	382.9510336	393.5212404	404.4364005	415.3563843	426.2695987	437.3268342	448.526591	459.8847588	471.4046615	483.0769355
South Asia	SAS	Population density (people per sq. km of land area)	EN.POP.DNST		122.169634	124.7961489	127.4890326	130.3132632	133.2169957	136.2170329	139.3086313	142.4964577	145.7653918	149.1200975	152.5399988	156.0454307	159.6602798	163.378635	167.2221906	171.1910477	175.2803947	179.4904717	183.8173894	188.2466628	192.7411531	197.3657025	202.0794118	206.87345	211.739792	216.6713383	221.6647038	226.7180027	231.8316835	237.0025346	242.2305804	247.5054478	252.8146709	258.5151247	263.8555129	269.1898121	274.5147315	279.8363535	285.162239	290.4732872	295.8131952	301.1465091	306.4522272	311.8114359	316.9855932	322.0736063	327.0803344	332.0175202	336.9037767	341.7591123	346.584885	351.3752975	356.1309087	360.8535583	365.5375789	370.1886085
Saudi Arabia	SAU	Population density (people per sq. km of land area)	EN.POP.DNST		1.962552275	2.0295317	2.101074574	2.175850471	2.253178365	2.332989408	2.416555875	2.506168796	2.604853723	2.714990999	2.83808084	2.974333043	3.123285218	3.283884653	3.455708963	3.637088603	3.829205141	4.037717066	4.270206867	4.531164493	4.822398113	5.139382888	5.472341128	5.807798799	6.135356726	6.451633491	6.757095209	7.049957436	7.329402844	7.594962529	7.846633235	8.084343789	8.308058371	8.518014225	8.715601319	8.899691583	9.073669227	9.248988459	9.44061981	9.659212259	9.910076337	10.19044979	10.49287339	10.80569291	11.12051226	11.43341645	11.74707469	12.06721434	12.40248222	12.75796789	13.1358568	13.53048905	13.92967172	14.3168187	14.67985803	15.01411227
Sudan	SDN	Population density (people per sq. km of land area)	EN.POP.DNST		4.529038721	4.651425505	4.779166246	4.912467593	5.051544613	5.196702862	5.348189815	5.506115741	5.670551768	5.841689815	6.019501263	6.204436869	6.397737374	6.600986953	6.815294613	7.04044234	7.275916246	7.522034091	7.779116162	8.046895202	8.327095539	8.618501684	8.914454125	9.206045034	9.487595118	9.755326599	10.01290152	10.27117677	10.54542845	10.84637795	11.17849958	11.53785143	11.9164979	12.30245581	12.68718056	13.06843855	13.44952652	13.8340686	14.22778788	14.63495918	15.05595918	15.4895686	15.93656608	16.39759975	16.87285816	17.36309554	17.86761574	18.3833064	18.9059234	19.43239057	19.96141204	20.49370497	21.03068392	21.57468771	22.12739646	22.68897306
Senegal	SEN	Population density (people per sq. km of land area)	EN.POP.DNST		17.11573781	17.591352	18.0841687	18.59612528	19.12884226	19.6811458	20.25262037	20.84630447	21.46597413	22.11346284	22.79363216	23.50342284	24.22710227	24.94337506	25.63864852	26.30589519	26.95444346	27.60746377	28.29746014	29.0481795	29.86723108	30.74876123	31.68594505	32.66673765	33.68170155	34.72788137	35.80686646	36.91879707	38.06471719	39.24384252	40.45942451	41.70635745	42.96561575	44.21219031	45.42983431	46.61131772	47.76672726	48.91909313	50.10105958	51.33772399	52.63853425	54.00125175	55.42507661	56.90512647	58.43902768	60.0257778	61.67120449	63.38730068	65.18940944	67.08683841	69.08486989	71.17598816	73.34088194	75.55243858	77.79044305	80.04785748
Singapore	SGP	Population density (people per sq. km of land area)	EN.POP.DNST		2540.895522	2612.238806	2679.104478	2748.656716	2816.268657	2887.164179	2951.641791	3002.985075	3048.507463	3096.268657	3153.58209	3212.537313	3273.134328	3328.059701	3377.014925	3422.835821	3470.597015	3512.835821	3557.462687	3602.902985	3780.350746	3949.949254	4001.583582	4077.941791	4083.51791	4079.661194	4141.476119	4247.922388	4374.479104	4547.958209	4679.228358	4821.937313	4945.479104	5103.056716	5260.456716	5478.662687	5665.728358	5861.51194	5908.541791	6011.771642	6176.137313	6186.592593	5989.557496	6047.407837	6191.236575	6342.024496	6602.300719	6913.422857	7125.104286	7231.811966	7363.193182	7524.6983	7636.721358	7714.702398	7806.77292	7908.720733
Solomon Islands	SLB	Population density (people per sq. km of land area)	EN.POP.DNST		4.3371204	4.468167203	4.604001429	4.743908539	4.889138978	5.038442301	5.192961772	5.356234369	5.533226152	5.726688103	5.938263666	6.166416577	6.407609861	6.657091819	6.911218292	7.168274384	7.428974634	7.69371204	7.963451233	8.238906752	8.520150054	8.806466595	9.095962844	9.385816363	9.674919614	9.962057878	10.24876742	10.53819221	10.83433369	11.14112183	11.45955698	11.7882458	12.12775991	12.47677742	12.83404787	13.20003573	13.57438371	13.95652019	14.34576635	14.74130046	15.14301536	15.55062522	15.96173633	16.37456234	16.78760272	17.19978564	17.61128975	18.02347267	18.43797785	18.85637728	19.27881386	19.70457306	20.13265452	20.56105752	20.98899607	21.41546981
Sierra Leone	SLE	Population density (people per sq. km of land area)	EN.POP.DNST		32.2693821	32.73778055	33.22823497	33.73793295	34.26564145	34.81091715	35.37723746	35.97351067	36.61136049	37.29923802	38.04071765	38.83390136	39.67496536	40.55788307	41.47791632	42.43496814	43.43031311	44.46194237	45.52755611	46.62567193	47.73174009	48.84177057	49.99655029	51.25335273	52.63992796	54.2039069	55.89731227	57.5364921	58.87320587	59.74294819	60.08920754	60.00737046	59.67441119	59.34637019	59.22442505	59.32876143	59.64886395	60.31651427	61.48244666	63.23492657	65.65734275	68.67852591	72.03586866	75.36291216	78.39261568	81.02926018	83.33911056	85.4166251	87.42394015	89.48074259	91.60005542	93.73930452	95.90023552	98.07650319	100.2635772	102.4686894
El Salvador	SLV	Population density (people per sq. km of land area)	EN.POP.DNST		136.3664269	140.4247962	144.6468585	148.9777458	153.3747242	157.8134772	162.2878177	166.7981775	171.3528537	175.9517986	180.5835012	185.2245084	189.8476259	194.4226859	198.9220624	204.6175193	208.9750965	213.2005792	217.2449807	221.0764479	224.6797297	228.0752896	231.3177124	234.4851351	237.6380309	240.7791023	243.9051158	247.0576737	250.2868243	253.6189189	257.0780405	260.6337355	264.1891892	267.6131757	270.8067085	273.7415541	276.4360521	278.8950772	281.1383687	283.186583	285.0367761	286.6941602	288.2014961	289.6126931	290.9730212	292.3010618	293.6040058	294.8986969	296.2005792	297.5205598	298.8687259	300.2531853	301.6784266	303.1461873	304.6562741	306.2124517
San Marino	SMR	Population density (people per sq. km of land area)	EN.POP.DNST		263.15	269.9833333	277.0166667	283.8666667	290.6833333	297.25	303.8166667	309.8166667	314.9166667	318.9666667	321.7166667	323.3	324.4333333	326.0333333	328.9166667	333	338.2666667	344.3333333	350.5	356.0166667	361.1	365.7166667	370.1666667	374.25	378.4666667	382.6833333	386.8333333	391.1	395.6666667	400.7166667	406.4333333	412.4833333	419.0166667	425.2666667	431.2833333	436.8166667	441.8	446.65	451.6	456.9666667	462.7	468.6833333	474.9	481.1	487.3333333	493.5666667	499.6166667	505.85	512.05	518.5	525.0666667	531.9	538.3833333	544.2833333	549.3333333	553.3833333
Somalia	SOM	Population density (people per sq. km of land area)	EN.POP.DNST		4.485758919	4.581550674	4.680783945	4.783890713	4.891186597	5.011375012	5.146324162	5.282280741	5.399993624	5.490727516	5.531807313	5.539296075	5.588688749	5.782357254	6.185354034	6.837550611	7.694969235	8.636050626	9.490252495	10.13664998	10.52837696	10.70623266	10.74412599	10.75641917	10.82621226	10.97869098	11.18708994	11.42170912	11.63390984	11.79160742	11.88500016	11.93697835	11.98681895	12.08906494	12.28184716	12.58072018	12.9713951	13.42553002	13.90032678	14.36458539	14.80986865	15.24558772	15.67953104	16.12559059	16.59375299	17.08533969	17.59587465	18.12298913	18.66291006	19.21322249	19.77352791	20.34586668	20.93338381	21.54035292	22.17000191	22.823343
Serbia	SRB	Population density (people per sq. km of land area)	EN.POP.DNST																															86.73679396	86.84697004	87.42766979	88.03232335	88.43630231	87.18679396	87.10032015	86.85686028	86.52806997	86.21542419	85.94038418	85.79273954	85.71372056	85.53156872	85.33223188	85.076252	84.74238509	84.39948548	84.04095587	83.70463069	83.3688086	82.7132289	82.31279442	81.91324034	81.5295678	81.12717814	80.69302538
Sub-Saharan Africa (excluding high income)	SSA	Population density (people per sq. km of land area)	EN.POP.DNST		9.90336722	10.14169498	10.38917557	10.64561503	10.91098688	11.18550563	11.46966065	11.76405147	12.06940252	12.38639415	12.71529094	13.05645627	13.41077515	13.77951776	14.16323052	14.56207955	14.97628252	15.40547229	15.8494796	16.30773668	16.78022606	17.26700082	17.7677357	18.28222651	18.81005115	19.35107021	19.90535095	20.47319425	21.05514188	21.65143977	22.26297257	22.8895738	23.52968821	24.18154975	24.84374303	25.51647875	26.20133492	26.90085553	27.61893186	28.35834377	29.10889328	29.88726337	30.69100312	31.52229852	32.38285844	33.2736042	34.1946122	35.14529658	36.12456479	37.13043849	38.16463221	39.22702827	40.31639741	41.43186656	42.5726817	43.73849556
South Sudan	SSD	Population density (people per sq. km of land area)	EN.POP.DNST																																																									
Sub-Saharan Africa	SSF	Population density (people per sq. km of land area)	EN.POP.DNST		9.904990268	10.14336221	10.39088599	10.64736897	10.91278553	11.1873497	11.47155051	11.76598737	12.0713846	12.38842234	12.71735909	13.05857426	13.41292278	13.78170249	14.16546519	14.56435777	14.97860695	15.40780377	15.85182512	16.31009763	16.78261058	17.26939186	17.77011368	18.28461065	18.81244732	19.35347312	19.90786362	20.47570669	21.05766043	21.6539611	22.26552145	22.8921242	23.53228924	24.18422073	24.84644765	25.51921739	26.20409841	26.90367005	27.62179861	28.36122665	29.11176455	29.89022623	30.69391043	31.52517668	32.38573606	33.27653823	34.19754663	35.14829391	36.12755753	37.13351621	38.16759115	39.23000301	40.31942062	41.43492776	42.57580789	43.74165231
Small states	SST	Population density (people per sq. km of land area)	EN.POP.DNST		5.799294266	5.912204106	6.026443878	6.142144821	6.258041226	6.373044891	6.487588227	6.604190285	6.723051314	6.844959141	6.971321085	7.100470542	7.230877333	7.362129392	7.494530988	7.626677181	7.759724439	7.895697067	8.040466942	8.196137608	8.362318424	8.53944404	8.721994987	8.907762599	9.097201613	9.28855491	9.481855997	9.673794867	9.863095466	10.04478281	10.22197965	10.39108298	10.553348	10.74509161	10.90798123	11.07160205	11.23672283	11.4056807	11.58623376	11.76945855	11.95020791	12.13527927	12.32938353	12.54840826	12.781211	13.03844018	13.31789572	13.61074596	13.89954987	14.18851245	14.47093935	14.75072627	15.02746346	15.30216113	15.57669639	15.84879022
Sao Tome and Principe	STP	Population density (people per sq. km of land area)	EN.POP.DNST		67.240625	67.11666667	66.85104167	66.8875	67.49583333	68.815625	70.70104167	72.96458333	75.25104167	77.346875	79.15416667	80.76770833	82.31458333	84.03125	86.04895833	88.421875	91.07708333	93.84270833	96.509375	98.90520833	100.9895833	102.81875	104.4979167	106.1614583	107.9520833	109.86875	111.890625	114.03125	116.278125	118.6385417	121.1395833	123.7666667	126.465625	129.1385417	131.7229167	134.1885417	136.5697917	138.9770833	141.5479167	144.38125	147.5229167	150.9260417	154.5541667	158.3010417	162.1145833	165.9666667	169.896875	173.8677083	177.9302083	182.0583333	186.25	190.509375	194.8385417	199.2354167	203.7010417	208.2395833
Suriname	SUR	Population density (people per sq. km of land area)	EN.POP.DNST		1.911461538	1.963641026	2.016205128	2.07049359	2.126878205	2.18675	2.248403846	2.305980769	2.351589744	2.379955128	2.388608974	2.380282051	2.361179487	2.340378205	2.324705128	2.316435897	2.314378205	2.317032051	2.321314103	2.32549359	2.32900641	2.333538462	2.341666667	2.356794872	2.381217949	2.415814103	2.459320513	2.508916667	2.560846154	2.612	2.661641026	2.710019231	2.756660256	2.801519231	2.844384615	2.884846154	2.922782051	2.958717949	2.993608974	3.028141026	3.062435897	3.096435897	3.130333333	3.164294872	3.198371795	3.232737179	3.267339744	3.302230769	3.337301282	3.372455128	3.407621795	3.442801282	3.477820513	3.512358974	3.546205128	3.579282051
Slovak Republic	SVK	Population density (people per sq. km of land area)	EN.POP.DNST		87.14484407	88.11201663	89.02322245	89.96550936	90.87282744	91.71862786	92.50243243	93.22068607	93.94193347	94.34975052	94.74945946	95.56386694	96.49573805	97.49735967	98.52609148	99.5739501	100.6341164	101.6658004	102.6813514	103.5304574	104.2849272	105.0956133	105.862183	106.5924532	107.313264	107.98	108.5829522	109.16	109.6869439	110.1702079	110.2555925	110.2913929	110.7132017	111.1503326	111.4760707	111.7122869	111.9187318	112.0689397	112.183368	112.0316008	111.8267568	111.7861123	111.6893369	111.6898129	111.7007692	111.7059044	111.7385031	111.8343659	112.006779	112.1088769	112.2605224	112.4517343	112.5726377	112.686624	112.7937653	112.8957285
Slovenia	SVN	Population density (people per sq. km of land area)	EN.POP.DNST		79.15248262	79.62507448	80.28654419	81.03843098	81.88480636	82.91484608	83.88917577	84.63485601	85.0980139	85.64503476	86.31256207	87.00263158	87.72080437	88.18927507	89.05566038	90.37979146	91.4785005	92.48003972	93.47562066	94.40491559	94.66390268	94.85273088	95.4479146	95.93614697	96.4071996	97.61489573	98.79721946	99.06633565	99.12368421	99.21355511	99.2765144	99.13098312	98.89503476	98.7806852	98.8019861	98.74021847	98.60754717	98.39270109	98.46300894	98.75496524	98.91062562	99.03326713	99.09299901	99.15650447	99.32840119	99.64587885	100.2046673	100.3632572	101.2745283	101.7171301	101.9286495	102.1429494	102.2816783	102.3823237	102.4593347	102.524578
Sweden	SWE	Population density (people per sq. km of land area)	EN.POP.DNST		18.32626115	18.42761612	18.53177365	18.67074621	18.84742652	19.02762831	19.17417507	19.28223668	19.41821904	19.60033387	19.73566798	19.79407321	19.8282205	19.88583857	19.96499732	20.03773944	20.10903153	20.1676634	20.21172199	20.25279281	20.2770946	20.28869474	20.29788224	20.31633523	20.34991958	20.39730224	20.46547741	20.55975289	20.69738266	20.85791051	21.0005727	21.12410928	21.24716333	21.39870595	21.51128089	21.54554272	21.55788371	21.56985427	21.58666959	21.62136034	21.6794853	21.75015353	21.83123507	21.91726617	22.00509821	22.12922211	22.29393186	22.46828727	22.66051323	22.85452552	23.02776478	23.36960279	23.56846615	23.80523434	24.05829958	24.31347622
Swaziland	SWZ	Population density (people per sq. km of land area)	EN.POP.DNST		20.78215116	21.25790698	21.73819767	22.23656977	22.76430233	23.32459302	23.91581395	24.54302326	25.20860465	25.91447674	26.6630814	27.45523256	28.28843023	29.15767442	30.05953488	31.00081395	31.98360465	32.99761628	34.03162791	35.07976744	36.12069767	37.16494186	38.2744186	39.53348837	40.99331395	42.68854651	44.57598837	46.53813953	48.41174419	50.07982558	51.4897093	52.67639535	53.72238372	54.75430233	55.86	57.07930233	58.37180233	59.65168605	60.79238372	61.71325581	62.37947674	62.84476744	63.22046512	63.66587209	64.29494186	65.14616279	66.18802326	67.37773256	68.64389535	69.93273256	71.23593023	72.56732558	73.92186047	75.29633721	76.68668605	78.08709302
Sint Maarten (Dutch part)	SXM	Population density (people per sq. km of land area)	EN.POP.DNST																																							918.8235294	914.2352941	897.6176471	917.3235294	957.8235294	993.8235294	1038.705882	1086.294118	1125.588235	1160.647059	1189.941176	1150.970588	1043.352941	983.3823529	1018.823529	1076.676471	1108.382353	1141.882353	1176.617647
Seychelles	SYC	Population density (people per sq. km of land area)	EN.POP.DNST		93.23695652	95.74347826	98.20869565	100.7	103.2608696	105.8673913	108.5021739	111.1608696	113.8369565	116.5217391	118.9021739	121.8021739	123.6782609	125.95	128.8956522	131.5304348	134.3173913	135.1086957	136.273913	137.523913	139.2065217	140.0282609	139.8586957	140.6891304	141.8347826	142.7217391	148.9108696	149.4673913	150.3630435	151.1021739	153.1282609	153.8326087	157.0717391	161.3152174	163.7043478	166.123913	168.0847826	171.4043478	174.8043478	176.3717391	176.526087	182.0065217	179.9586957	179.2934783	180.126087	183.9130435	184.8543478	189.0347826	189.7782609	195.1521739	190.0891304	191.9630435	195.5413043	198.6065217	203.0847826	205.8195652
Syrian Arab Republic	SYR	Population density (people per sq. km of land area)	EN.POP.DNST		25.69319839	26.52857765	27.39496137	28.29652846	29.23678855	30.21681358	31.23685929	32.29872674	33.40433127	34.55512569	35.75392861	37.001529	38.29497769	39.62986723	41.00399391	42.41300468	43.86031668	45.36085537	46.93486778	48.59491784	50.34743171	52.18319186	54.08013386	56.00744912	57.94227881	59.87741865	61.81767331	63.76684623	65.73318098	67.7232071	69.73130373	71.75473392	73.80654587	75.90432582	78.05796061	80.28776798	82.58491675	84.8961258	87.14817717	89.29615845	91.23353466	92.98019915	94.85955662	97.00189573	99.6601351	103.0059195	106.9092028	110.6809137	113.4006371	114.4629636	113.6197408	111.2056908	107.8752982	104.5749061	102.025742	100.367331
Turks and Caicos Islands	TCA	Population density (people per sq. km of land area)	EN.POP.DNST		6.066315789	6.066315789	6.042105263	6.010526316	5.970526316	5.925263158	5.884210526	5.851578947	5.864210526	5.929473684	6.058947368	6.233684211	6.448421053	6.68	6.892631579	7.076842105	7.248421053	7.424210526	7.646315789	7.914736842	8.271578947	8.677894737	9.125263158	9.573684211	10.00631579	10.39473684	10.76210526	11.13894737	11.59684211	12.16	12.84842105	13.65052632	14.51473684	15.36526316	16.13894737	16.80631579	17.39789474	18.01578947	18.80421053	19.86631579	21.24736842	22.88631579	24.64210526	26.34526316	27.84	29.09684211	30.14736842	31.03263158	31.83684211	32.62526316	33.40105263	34.13789474	34.85052632	35.51473684	36.14631579	36.73684211
Chad	TCD	Population density (people per sq. km of land area)	EN.POP.DNST		2.428853175	2.477155556	2.526627778	2.57659127	2.626645238	2.676325397	2.726040476	2.777263492	2.832044444	2.891705556	2.957215079	3.027859524	3.101295238	3.175223881	3.246464422	3.313397395	3.378326715	3.443174238	3.510733799	3.583260801	3.661187262	3.744597363	3.835049238	3.934280496	4.043468075	4.16375953	4.294859435	4.434830845	4.580754447	4.730669473	4.884117694	5.042160896	5.206165025	5.378123412	5.559658513	5.75058291	5.950802891	6.162053685	6.386472363	6.625285102	6.87977446	7.148736499	7.427891518	7.711279384	7.994765724	8.276363564	8.557582592	8.842011595	9.134995235	9.440281131	9.759093869	10.08984673	10.43010562	10.77623729	11.12564565	11.47755956
East Asia & Pacific (IDA & IBRD countries)	TEA	Population density (people per sq. km of land area)	EN.POP.DNST		55.89707516	56.61696506	58.05142567	59.46198031	60.93403431	62.63000876	64.26833107	65.96822176	67.77789616	69.648234	71.56265174	73.37027243	75.12119846	76.77930997	78.28609128	79.67776837	80.97043939	82.26125767	83.56910184	84.85159493	86.16940643	87.62897672	89.09390591	90.4935142	91.94600356	93.50770316	95.17077226	96.85334114	98.49308372	100.0768995	101.5816102	102.9954554	104.3568429	105.7112827	107.0436207	108.3579008	109.6625739	110.9255932	112.1191152	113.3495201	114.4262567	115.4580477	116.4515495	117.4194464	118.3787934	119.306265	120.2001821	121.0873589	121.9654009	122.8392074	123.7194426	124.6164576	125.5220891	126.4374088	127.3494417	128.2836327
Europe & Central Asia (IDA & IBRD countries)	TEC	Population density (people per sq. km of land area)	EN.POP.DNST		13.62442858	13.82829909	14.03533115	14.24271853	14.44197806	14.60942128	14.78287704	14.9526022	15.11692678	15.27576004	15.43463999	15.59982017	15.76534228	15.93244095	16.10098975	16.27644069	16.44835563	16.61706507	16.78465445	16.95845201	17.13514492	17.30473696	17.47382725	17.65309126	17.83157537	18.00700814	18.17996397	18.34545156	18.50353137	18.62219645	18.7018914	18.77526429	18.84447147	18.88078335	18.90660593	18.9182204	18.93996968	18.9483403	18.94574955	18.93472097	18.92640041	18.913033	18.91821268	18.93186789	18.94866802	18.97419129	19.00326373	19.04970798	19.12626944	19.20839585	19.29845883	19.39362525	19.4978951	19.60139454	19.70753099	19.81240774
Togo	TGO	Population density (people per sq. km of land area)	EN.POP.DNST		29.37168597	29.65168229	30.00117669	30.55842986	31.41441441	32.61682295	34.1136606	35.77459092	37.41325611	38.89542195	40.18499724	41.32344181	42.34868542	43.3282221	44.31781577	45.31081081	46.30568119	47.37027027	48.59066005	50.0246185	51.70139732	53.5956242	55.63960287	57.73555801	59.80867807	61.84997242	63.87350616	65.85637066	67.77666851	69.62566648	71.37839676	73.05252804	74.73664277	76.55160875	78.5810627	80.86482809	83.37104247	86.02726604	88.7241037	91.38383894	93.9836367	96.55216032	99.12485751	101.7576393	104.4910461	107.3320831	110.2663173	113.289134	116.3903659	119.561537	122.8034933	126.1166023	129.4897591	132.9088987	136.3633388	139.848759
Thailand	THA	Population density (people per sq. km of land area)	EN.POP.DNST		55.24516824	56.9223003	58.6565425	60.44614692	62.28893891	64.18034411	66.11698017	68.09870031	70.1262581	72.19736734	74.31134882	76.45871714	78.61763981	80.76011666	82.86510599	84.92403649	86.93849948	88.91040341	90.84598837	92.75053926	94.61430641	96.43477069	98.23288575	100.0373505	101.8643328	103.7336158	105.6282292	107.4836736	109.2115837	110.7534322	112.0757913	113.2100413	114.2416	115.2922664	116.4473566	117.7385973	119.1323103	120.5685823	121.9570769	123.232048	124.3776977	125.4147938	126.3578305	127.2333203	128.061755	128.8421461	129.5692126	130.2545753	130.9124606	131.5524046	132.1813502	132.7956683	133.3810899	133.9168353	134.3882245	134.7912741
Tajikistan	TJK	Population density (people per sq. km of land area)	EN.POP.DNST		15.42671478	15.97998714	16.56354673	17.16529723	17.77617176	18.39438411	19.02136325	19.65485853	20.2931409	20.93511718	21.58038725	22.22966562	22.88524578	23.55026436	24.22788654	24.91886253	25.62517148	26.35313661	27.11074593	27.90377965	28.72805087	29.58172335	30.47475707	31.41986996	32.42204201	33.49016147	34.60953844	35.73242355	36.79481995	37.75170049	38.58755359	39.3182052	39.96937696	40.58182338	41.18828237	41.79436982	42.39984281	43.02437125	43.69024007	44.41415404	45.20666619	46.06807659	46.99111889	47.96256788	48.97239211	50.01826951	51.10306516	52.22726493	53.39253358	54.59867105	55.84416262	57.12390683	58.4296156	60.25640194	61.59591746	62.93827187
Turkmenistan	TKM	Population density (people per sq. km of land area)	EN.POP.DNST		3.528955376	3.650347924	3.774717511	3.900715	4.027406209	4.154110187	4.280984402	4.40871832	4.538546166	4.671276573	4.807022322	4.945445066	5.086317111	5.229251165	5.37390888	5.52063286	5.669476305	5.819794437	5.970714787	6.12177984	6.27280446	6.424501522	6.57866278	6.737643904	6.903194093	7.074364267	7.250694784	7.43492435	7.630640734	7.839393101	8.063296661	8.298774286	8.534864767	8.756833997	8.954184666	9.12336731	9.267580278	9.391775371	9.503823974	9.610220671	9.712255017	9.809975954	9.907307471	10.00872045	10.11776435	10.23579044	10.36353712	10.50318558	10.65679995	10.82546337	11.01028025	11.20983764	11.41931139	11.63203243	11.84279361	12.0497606
Latin America & the Caribbean (IDA & IBRD countries)	TLA	Population density (people per sq. km of land area)	EN.POP.DNST		10.84564199	11.15205981	11.46629388	11.78649509	12.11126274	12.44006797	12.77310804	13.11062796	13.45315309	13.80102829	14.15418195	14.51228561	14.87515976	15.24256787	15.6142045	15.99002758	16.36960803	16.75337372	17.14182351	17.5352221	17.93355057	18.33622211	18.74162471	19.14763888	19.55270114	19.95583743	20.35724381	20.75794033	21.15955853	21.56311789	21.96871274	22.37533793	22.78158011	23.18552243	23.58563922	23.98176537	24.37389926	24.79634494	25.17755094	25.55167787	25.91792954	26.277013	26.63160517	26.98540317	27.34105918	27.69939331	28.05957507	28.42054267	28.78054937	29.13817007	29.49311954	29.84542162	30.19425115	30.53868059	30.87794175	31.21152992
Timor-Leste	TLS	Population density (people per sq. km of land area)	EN.POP.DNST		34.2195696	34.84243443	35.49085407	36.16583726	36.86738399	37.57067922	38.26704775	38.99172831	39.79414929	40.69435104	41.75823806	42.93873571	44.01055817	44.66866174	44.7198386	44.04485541	42.77713517	41.28157364	40.07209146	39.5133154	39.74478816	40.64761264	42.00726295	43.48944183	44.85171486	46.01102892	47.04250168	48.04801614	49.18924008	50.567115	52.25359785	54.16509751	56.0599193	57.61156691	58.60437122	58.90490921	58.64115669	58.18386012	58.05440484	58.61513114	60.02225958	62.1267653	64.61681237	67.02743779	69.03053127	70.51923336	71.61889711	72.50235373	73.43786147	74.6194351	76.09435104	77.79152656	79.64801614	81.56112979	83.45507734	85.31748487
Middle East & North Africa (IDA & IBRD countries)	TMN	Population density (people per sq. km of land area)	EN.POP.DNST		11.62988472	11.94115011	12.26150515	12.5926559	12.93571098	13.29203736	13.66110783	14.03992332	14.42428664	14.8116619	15.20146423	15.59621983	16.00050973	16.42036625	16.8608246	17.32233709	17.80501255	18.31286907	18.85058799	19.42086278	20.02420606	20.6577866	21.31645257	21.99304497	22.6811237	23.37951961	24.08581429	24.79077614	25.48319375	26.15508965	26.80198809	27.42547511	28.03137503	28.62892351	29.22503925	29.82224042	30.41906223	31.01391573	31.60386181	32.18751007	32.76464021	33.33853844	33.91626816	34.50470889	35.11055801	35.73526188	36.37817414	37.03896846	37.72744998	38.4204361	39.12968365	39.85390087	40.5861014	41.31702736	42.04009155	42.75116745
Tonga	TON	Population density (people per sq. km of land area)	EN.POP.DNST		88.53472222	92.02638889	95.84027778	99.6625	103.2805556	106.6375	109.7944444	112.6347222	115.1069444	117.1791667	118.775	119.9263889	120.8166667	121.6791667	122.7055556	123.9638889	125.4097222	126.8944444	128.1944444	129.1763889	129.7958333	130.1125	130.2416667	130.3361111	130.4902778	130.7569444	131.0888889	131.4819444	131.8458333	132.1569444	132.4069444	132.6333333	132.8388889	133.1013889	133.4388889	133.8458333	134.3402778	134.9097222	135.5430556	136.225	136.9597222	137.7555556	138.5958333	139.4527778	140.3347222	141.2347222	142.1625	143.0625	143.8944444	144.6347222	145.2458333	145.7652778	146.2888889	146.9194444	147.7277778	148.7805556
South Asia (IDA & IBRD)	TSA	Population density (people per sq. km of land area)	EN.POP.DNST		122.169634	124.7961489	127.4890326	130.3132632	133.2169957	136.2170329	139.3086313	142.4964577	145.7653918	149.1200975	152.5399988	156.0454307	159.6602798	163.378635	167.2221906	171.1910477	175.2803947	179.4904717	183.8173894	188.2466628	192.7411531	197.3657025	202.0794118	206.87345	211.739792	216.6713383	221.6647038	226.7180027	231.8316835	237.0025346	242.2305804	247.5054478	252.8146709	258.5151247	263.8555129	269.1898121	274.5147315	279.8363535	285.162239	290.4732872	295.8131952	301.1465091	306.4522272	311.8114359	316.9855932	322.0736063	327.0803344	332.0175202	336.9037767	341.7591123	346.584885	351.3752975	356.1309087	360.8535583	365.5375789	370.1886085
Sub-Saharan Africa (IDA & IBRD countries)	TSS	Population density (people per sq. km of land area)	EN.POP.DNST		9.904990268	10.14336221	10.39088599	10.64736897	10.91278553	11.1873497	11.47155051	11.76598737	12.0713846	12.38842234	12.71735909	13.05857426	13.41292278	13.78170249	14.16546519	14.56435777	14.97860695	15.40780377	15.85182512	16.31009763	16.78261058	17.26939186	17.77011368	18.28461065	18.81244732	19.35347312	19.90786362	20.47570669	21.05766043	21.6539611	22.26552145	22.8921242	23.53228924	24.18422073	24.84644765	25.51921739	26.20409841	26.90367005	27.62179861	28.36122665	29.11176455	29.89022623	30.69391043	31.52517668	32.38573606	33.27653823	34.19754663	35.14829391	36.12755753	37.13351621	38.16759115	39.23000301	40.31942062	41.43492776	42.57580789	43.74165231
